,advanced_rep1,advanced_rep10,advanced_rep11,advanced_rep12,advanced_rep13,advanced_rep14,advanced_rep15,advanced_rep16,advanced_rep17,advanced_rep18,advanced_rep19,advanced_rep2,advanced_rep20,advanced_rep21,advanced_rep22,advanced_rep23,advanced_rep24,advanced_rep25,advanced_rep26,advanced_rep27,advanced_rep28,advanced_rep29,advanced_rep3,advanced_rep30,advanced_rep31,advanced_rep32,advanced_rep4,advanced_rep5,advanced_rep6,advanced_rep7,advanced_rep8,advanced_rep9,mild_rep1,mild_rep10,mild_rep11,mild_rep12,mild_rep13,mild_rep14,mild_rep15,mild_rep16,mild_rep17,mild_rep18,mild_rep19,mild_rep2,mild_rep20,mild_rep21,mild_rep22,mild_rep23,mild_rep24,mild_rep25,mild_rep26,mild_rep27,mild_rep28,mild_rep29,mild_rep3,mild_rep30,mild_rep31,mild_rep32,mild_rep33,mild_rep34,mild_rep35,mild_rep36,mild_rep37,mild_rep38,mild_rep39,mild_rep4,mild_rep40,mild_rep5,mild_rep6,mild_rep7,mild_rep8,advanced1,advanced2,advanced3,advanced4,regular1,regular2,regular3,regular4,W4_WT3,W4_WT2,W4_WT1,W4_Lep3,W4_Lep2,W4_Lep1,W8_WT3,W8_WT2,W8_WT1,W8_Lep3,W8_Lep2,W8_Lep1,W16_WT3,W16_WT2,W16_WT1,W16_Lep3,W16_Lep2,W16_Lep1,W32_WT1,W32_WT2,W32_WT3,W32_KO1,W32_KO2,W32_KO3,W48_WT1,W48_WT2,W48_WT3,W48_KO1,W48_KO2,W48_KO3,CM1,CM2,CM3,WT1,WT2,WT3
advanced_rep1,1,0.97934371473004,0.979431275714524,0.98276721028956,0.968469809124068,0.97419282752802,0.984340484305646,0.980049936745568,0.963072970549508,0.974949769675826,0.975395184164858,0.982729294809067,0.983383914437419,0.972830886300639,0.981340034206641,0.983271627846362,0.986164090736145,0.981899729687805,0.981512683083592,0.987510401265255,0.986879288335,0.97199270307973,0.973621554507838,0.980369343270405,0.982867795658677,0.977535511034568,0.973341889788575,0.986996811260754,0.975556939337398,0.964595742322872,0.984566477426601,0.962847501574673,0.976052618863115,0.974857806945452,0.981511796041861,0.977925382935919,0.98276842247277,0.984252849745336,0.978849799024647,0.983889682652315,0.979152457365844,0.978609558317479,0.981210885136261,0.978134993680025,0.978848980863616,0.968731738734065,0.986584102315579,0.979975438747054,0.985938683359938,0.984170575429777,0.979068401156269,0.969183631322124,0.9855401471987,0.975334293626386,0.97874738756669,0.975232022662088,0.977838129533475,0.983907834683232,0.980145675018776,0.980324009197256,0.983769261503504,0.979534657979984,0.983042750572465,0.97823710079845,0.985191534833656,0.966836901601741,0.978914235538781,0.982418103659863,0.977574384054327,0.978427343965456,0.980220768886737,0.659929715889561,0.658300875150079,0.658709673673967,0.659072304818133,0.659944521972577,0.660511441666413,0.660883491370964,0.653285443395191,0.594513549447998,0.601835176813435,0.599919017273484,0.607565015055955,0.593526602848898,0.605475790810987,0.604864799627094,0.60175128989013,0.600501356191941,0.599712031223571,0.610870912317204,0.598349986368476,0.604256577073129,0.602759502755705,0.602745059081875,0.592852088383891,0.596182236191731,0.590410353725092,0.642420363920222,0.620414455240615,0.61843194006932,0.619944264896182,0.61749456988505,0.620462815760004,0.621329999226849,0.62012659943747,0.617386708975831,0.615092355798211,0.622534694957621,0.620178136706565,0.62256867175204,0.615329745310501,0.612305111484532,0.620064708951354,0.625928283335374,0.618942625302636
advanced_rep10,0.97934371473004,1,0.982985658608477,0.988407114484378,0.961128818985422,0.967718561380201,0.984443400604043,0.979059404577729,0.953169553999085,0.966124892264477,0.965026182945988,0.977433854744366,0.989507767541678,0.973118650279046,0.968636762056104,0.977321177623368,0.985633394903773,0.980332632610373,0.979757644612517,0.979824865472173,0.984290898167707,0.968581606909784,0.962113238469317,0.972548300562177,0.976034589762577,0.983933615381356,0.967364675253326,0.989510634092731,0.973886204396357,0.954861984625951,0.983387172902727,0.953179236270039,0.968336427047574,0.971853906882848,0.97547282037934,0.971846900275884,0.98333716164237,0.983269803523225,0.983023673496941,0.975477714576486,0.971292921569146,0.975160642826223,0.979984567156749,0.967823952750565,0.976761042794852,0.966332863397017,0.980440935298022,0.982503074291268,0.976267160697597,0.988543682771834,0.97688467142275,0.959749087261416,0.986869528849316,0.967388620860247,0.971299190149836,0.964263372570362,0.984403573232927,0.986966564439027,0.969059843259361,0.97374062988117,0.979901618352975,0.987186468715982,0.988325314379614,0.971259441493099,0.980449884410032,0.960652838540904,0.968957719876895,0.975868679923188,0.969532573235531,0.973524481390934,0.975467823809337,0.645932511390018,0.643828339676899,0.644068196766555,0.644146682016652,0.644641899976262,0.644898991244718,0.645349548676643,0.635732314155515,0.578130978293732,0.5857900558151,0.584260301104195,0.590502778851514,0.575911109355951,0.588625783437456,0.589160551108267,0.5861194587127,0.586300265737736,0.585132865934263,0.595817847335468,0.583347880088884,0.587978522467715,0.587148579036782,0.586984590042311,0.579652558787163,0.580445010024235,0.577260327584038,0.625149743127725,0.604148260449539,0.602225081771919,0.604922501041432,0.603006888321652,0.604803480219876,0.604817077657159,0.603224203449228,0.601544002268455,0.598144500442378,0.606141960555644,0.604642834715615,0.608224631346071,0.599637880693801,0.595018186101728,0.607453745846634,0.613408800919718,0.606921204785492
advanced_rep11,0.979431275714524,0.982985658608477,1,0.985586383264189,0.96622228723822,0.968660321844555,0.983423362965486,0.982427148974673,0.966345169643917,0.971361929128701,0.977168736061349,0.976515144224306,0.983046133127906,0.96612160790981,0.973389208553093,0.976226767824582,0.97889299142602,0.980965904535224,0.979667192275805,0.980958907470539,0.983077762252766,0.979918146555992,0.970245767728253,0.977048946933015,0.978227584136348,0.981796522751985,0.975064052598892,0.983614149442253,0.981542630940136,0.966948581384969,0.979618111720396,0.959841221460191,0.972785785290609,0.965086166210019,0.974223129661126,0.969811601963619,0.97910480788482,0.978854557327262,0.97704203148962,0.974854121722711,0.976169398867709,0.970485363764477,0.973920173003475,0.965091243835964,0.977450718391788,0.954991296623517,0.979671268023805,0.978241820261392,0.976397190998987,0.981852993792877,0.96858305838858,0.970590049901342,0.981508760902424,0.96635597652692,0.975771236360455,0.970053903373075,0.974523824412905,0.980422650930702,0.973787821930216,0.972499305040858,0.97549374922113,0.977433996171582,0.984792655440022,0.978086982308521,0.974068165946386,0.966258023869885,0.966533131291518,0.972704978860431,0.964858398907557,0.967710730629339,0.973051612609849,0.651433436280281,0.649908688610094,0.651440589988246,0.651050799047389,0.650467064265562,0.650826115316675,0.651025299152181,0.642128788799095,0.593998564396198,0.601054455619089,0.59924277340815,0.606056444024094,0.591301949243911,0.603795258378896,0.603069306891002,0.600590297473206,0.599506583628813,0.599359828323159,0.608314614926902,0.596769837456713,0.602435998274851,0.601887748150308,0.601074112009274,0.596567802248827,0.596141763203464,0.593649498823525,0.633948244779234,0.616310719120045,0.612660338550529,0.615996426768512,0.613845627213593,0.617392660037801,0.61863705379502,0.615237488426578,0.613756174325538,0.610842464758194,0.617789624804411,0.616814298225216,0.624052770461309,0.621107644533001,0.617162358002116,0.627407272278655,0.632892816643493,0.626358119693204
advanced_rep12,0.98276721028956,0.988407114484378,0.985586383264189,1,0.964101233927633,0.973366042210456,0.986750482110303,0.984499791233783,0.959243903708772,0.969514917602892,0.972344840061141,0.980795208193906,0.99112486921898,0.970216686990763,0.970128737162013,0.980230978101411,0.985534486874993,0.985101449580837,0.978812612099412,0.983077237340741,0.986883093956911,0.977427685461797,0.968454374446103,0.977096117356862,0.981244334345374,0.987792775115957,0.973216105764303,0.989305909216102,0.977261732465984,0.959177979145625,0.98184537059177,0.957216687874061,0.97063591923801,0.972799304018136,0.977591948169771,0.970484256575221,0.983353274461281,0.983299348460815,0.984189450425957,0.979192906727164,0.974275190145377,0.97532522351026,0.979495540502822,0.968922341932596,0.977753430974989,0.962100760810641,0.982907813096294,0.979952946419271,0.977762655745093,0.990077505193998,0.976671926538477,0.963659231746288,0.987828268545582,0.966827892581845,0.972875745905449,0.966312696073347,0.985885180905058,0.987032042293638,0.973714342421877,0.973522276502973,0.978442431029889,0.985264020962453,0.987136498677966,0.974870556590682,0.978572457594788,0.962338524326177,0.972382838261711,0.977393527548978,0.968980696015342,0.975415594710158,0.975171085130989,0.651502619497928,0.650307255061785,0.651082630488443,0.650502963822501,0.651181829980497,0.651080890513816,0.651214917658635,0.642127473549024,0.593309310282547,0.600518018127689,0.598925880657102,0.605024747735361,0.590318151554522,0.603444715301944,0.603573684762191,0.600060431584442,0.599892735604762,0.599625781548691,0.609167755131114,0.59755805618974,0.601990444613676,0.601630347766046,0.601271528599247,0.595155993782342,0.594997884839603,0.592328055130963,0.635480312803239,0.616835409864151,0.613364062293312,0.616099592883613,0.613559828392559,0.616385345412971,0.617160317693814,0.615133337647522,0.613603778995664,0.610782724368636,0.618151661110576,0.616984266755496,0.624320774488026,0.617196400241315,0.61365426009153,0.624889924749238,0.631344438620989,0.624017406599797
advanced_rep13,0.968469809124068,0.961128818985422,0.96622228723822,0.964101233927633,1,0.962253398570396,0.970580553438948,0.972062612582255,0.96356409229524,0.971045846305898,0.968431073031132,0.97450916627447,0.965731194760586,0.970996566858094,0.974659721075503,0.969929729902713,0.966290374316193,0.964567129690673,0.974833214333017,0.977830025943116,0.970408940329835,0.962612892899346,0.9701305583992,0.964143729966346,0.969453589935745,0.965372977764378,0.973860821451684,0.967144166985643,0.973080606867029,0.965670027643451,0.975194860194605,0.967964945674035,0.973748507228858,0.96323725962282,0.971722705260637,0.970167407216359,0.967996678821134,0.967357706541909,0.9593368515071,0.972281511302123,0.97263858314259,0.965664456804893,0.963242544045381,0.969612868558126,0.960382983739033,0.955170826527978,0.971474817700081,0.964404392072125,0.969136761282211,0.965224712005687,0.963882447720918,0.963292122059613,0.9666532865207,0.958368527476638,0.963800256060329,0.962919660262476,0.951245937760307,0.962155456962382,0.968747027752019,0.964399123913438,0.966224114811471,0.953824085712198,0.965992640960609,0.964968305807649,0.969757050925394,0.963255276912113,0.966096336147321,0.960662735519467,0.962313890975933,0.971325859738477,0.965221315204198,0.645360877607169,0.645388613057904,0.64564740141398,0.646767140058911,0.644379074633572,0.644858391704209,0.645123795547115,0.63808889602711,0.582654726994082,0.588689426445185,0.58691888322367,0.596350877225629,0.58293259413627,0.593949876594978,0.591397241801059,0.588322405323661,0.587726201551311,0.58915930794773,0.597001170575652,0.586642608889097,0.592525985671184,0.590242700436196,0.589260551770073,0.59157665751346,0.586453451365054,0.582751711419173,0.622888856194901,0.604035601040999,0.602408565447908,0.603460732695743,0.600575083216725,0.606061262250212,0.609873629236184,0.605554294976044,0.601191897600165,0.60112853886216,0.608167508296615,0.606040572458124,0.600878146332754,0.598785858444998,0.597401873551481,0.603446123483401,0.609146769223413,0.600274042422205
advanced_rep14,0.97419282752802,0.967718561380201,0.968660321844555,0.973366042210456,0.962253398570396,1,0.973467289958838,0.976801198583074,0.946358877610412,0.961093230765967,0.962174721983447,0.978063849632756,0.978014229158292,0.960774541521472,0.96956784781666,0.971735711002736,0.973153819490338,0.97269229304463,0.964858487748676,0.979794328734982,0.977886650659782,0.96037069991751,0.962928100492328,0.975386173663764,0.981113751707285,0.971289541059445,0.971365049130681,0.972659566051655,0.963120770207658,0.952010767851793,0.976524510018145,0.955317867095015,0.96730352338809,0.9722653060151,0.980556420413702,0.968774020731344,0.976979781468904,0.973609563669869,0.968365955582196,0.980100521186293,0.970787493227469,0.974597033204422,0.971083738924187,0.970675020069342,0.965877500170498,0.960370808567068,0.975320251071247,0.964686197632975,0.968368653729796,0.977202567005533,0.970416218968051,0.954085267550114,0.976531309338509,0.954637843655649,0.961542218304842,0.962982277004091,0.962957584451262,0.971536942378597,0.97896154367949,0.965953949618149,0.971958975238808,0.968543442038403,0.973319062653269,0.960603797245756,0.969887709632849,0.955141106208205,0.980140174196441,0.968440099856604,0.968691759906208,0.975241759270298,0.973418562805626,0.657722080994296,0.659668608076789,0.660052378452888,0.66218620922787,0.657490084548752,0.656052514187343,0.656607710308055,0.648143789243023,0.605570486139648,0.610281615873904,0.605950126925842,0.613410569215318,0.599233490128669,0.609090268720162,0.612261632175854,0.607537803515384,0.607668464973981,0.609020266809389,0.612992821524199,0.603911025842505,0.610763638028086,0.610684551887426,0.612391769248439,0.603839146229515,0.603310338626615,0.602723641227466,0.646317451968461,0.624717751669047,0.62102237801341,0.625092382087093,0.619988546943368,0.625299690672906,0.627259890116541,0.623817266568499,0.623061705640685,0.62070993562304,0.628993493337747,0.627388185003092,0.62094899391502,0.613675343091625,0.609440623444499,0.621836473488571,0.629962547441983,0.621536148378602
advanced_rep15,0.984340484305646,0.984443400604043,0.983423362965486,0.986750482110303,0.970580553438948,0.973467289958838,1,0.979248260653999,0.961379240934901,0.970811040134562,0.978216949687037,0.976517973353603,0.986226076887425,0.97005058542693,0.969621982542197,0.982185260730125,0.983136467969799,0.9808696117917,0.980475346594132,0.986477700805084,0.984760302835216,0.980720338755181,0.968075603297402,0.973911191615404,0.979126955440142,0.988849700070815,0.975221149085478,0.987714055601053,0.978086571804956,0.95948625942568,0.980636004385362,0.962890579025796,0.975514132288178,0.968451214391322,0.980297328322831,0.974429637063857,0.985771067827591,0.985683706453312,0.985722991804766,0.980596055113993,0.972457966275716,0.971100635880771,0.975212985230791,0.972919981534837,0.980666197004532,0.958215529733815,0.983981516951277,0.978496014805649,0.979909961615821,0.985714414350669,0.971607460473511,0.970876578829312,0.982092994432821,0.96782268440062,0.97405455310058,0.966460139641319,0.979011725924864,0.98505453581591,0.97686112618054,0.972007517377517,0.976151581386955,0.979975193532035,0.984637049703909,0.9760602827802,0.9771092759135,0.968567661709914,0.97314281829653,0.97721032256813,0.965309145350492,0.974484120984218,0.971060774735246,0.657948228688265,0.656044983331056,0.656547468075687,0.656013163367899,0.657164054222404,0.657336049938285,0.657272307281236,0.648525056870273,0.599677452248366,0.607340465084205,0.605363605420982,0.612162654315629,0.597633647840344,0.610301363743381,0.610687458895297,0.607534047371802,0.606756924942243,0.606041316394769,0.616732192474548,0.603759950979462,0.609500818949907,0.608787322129565,0.608527225939118,0.600290038263741,0.601764860531424,0.597536318192125,0.639093622637075,0.62224705860477,0.620298326085313,0.622954450896067,0.620863560510352,0.623248930835771,0.62430879245191,0.622020080381212,0.620680385360182,0.616958186355841,0.624037722612696,0.622498637885699,0.634499430810486,0.628242413996826,0.623680050923059,0.63546149067925,0.640757373259633,0.633983430966557
advanced_rep16,0.980049936745568,0.979059404577729,0.982427148974673,0.984499791233783,0.972062612582255,0.976801198583074,0.979248260653999,1,0.966934101550373,0.971209398775031,0.969996255520937,0.986173885184363,0.982990833074655,0.969464079963769,0.980524477352417,0.978343606799927,0.979507421292491,0.98289300615844,0.976408497111406,0.984045197005305,0.986412563436409,0.971363491008517,0.976890150064173,0.979114353152096,0.985609814921952,0.975162461353381,0.975618149521953,0.980566108818046,0.977232950490221,0.965978148166307,0.985084689371887,0.961207216235502,0.973847976217508,0.972879496084692,0.978277123854961,0.970556069691302,0.973624366574872,0.974395784313276,0.968634317562987,0.97841364700849,0.982285207662972,0.977119071706377,0.974062602609752,0.967057459958935,0.965674902255053,0.96509037419389,0.976289258357041,0.975649215099487,0.97436319468325,0.982199989411712,0.974600377408486,0.960555732547974,0.983991555755353,0.962967293837548,0.970321119669807,0.969235723405323,0.969998172177108,0.975074156699665,0.976200069389961,0.97245092393631,0.976948370584232,0.973200534887996,0.980473471323077,0.96980819035314,0.978130715742518,0.960219422527347,0.973028909636277,0.968303604783514,0.973155122977218,0.97549418138377,0.978124422467974,0.652943073564846,0.653908892439385,0.654455581468878,0.654880122288743,0.65214738400565,0.65168417898109,0.651935276599384,0.643869474813341,0.596013778369798,0.602689811923138,0.600833871007414,0.608593301317089,0.59406404985736,0.606201653433183,0.605187825136333,0.602089995763579,0.601288499494552,0.602917618249345,0.609538862028117,0.5994948261263,0.60517788150703,0.603822776322808,0.603249227602489,0.605412473340239,0.59974553136182,0.600133290245539,0.641096551462572,0.619615431256503,0.616529926442478,0.618401757407584,0.615109157816241,0.620061971241077,0.622802354582563,0.619580122615433,0.616494480483525,0.615499135481665,0.623430379233621,0.621547525488262,0.613965300285121,0.610311758132706,0.608868702061126,0.616885904742298,0.625071160836852,0.615650255183757
advanced_rep17,0.963072970549508,0.953169553999085,0.966345169643917,0.959243903708772,0.96356409229524,0.946358877610412,0.961379240934901,0.966934101550373,1,0.972008686200978,0.968635400919484,0.965379912076954,0.953972945633111,0.946436505941728,0.966533433156328,0.959706091826097,0.953933872653007,0.958369177973982,0.965851931951218,0.963740097389516,0.965252133402654,0.96520961942809,0.972523974145873,0.959397265195635,0.960689999626685,0.956377552174097,0.968380435679808,0.960523175411669,0.975861648548908,0.976206458895316,0.961528723162642,0.967414979816406,0.96916336798727,0.948512953277428,0.957941847704984,0.954777140148449,0.953134739191198,0.957253366424135,0.949637371466016,0.960614131260412,0.973244509574231,0.955766058143509,0.955314141128946,0.955951140540322,0.952177040164292,0.943520609286289,0.962078529325036,0.963082758028854,0.968242034706158,0.955299866422977,0.956142397770093,0.964787880602126,0.961552704247084,0.961242070191144,0.970981106342785,0.960874417942967,0.94708273915593,0.953810831176703,0.956220381520445,0.960006338913717,0.960573674413644,0.946617730372922,0.957079063873368,0.971704027069728,0.960041349371706,0.965277958371535,0.955461809782781,0.955370587166027,0.953802184491892,0.953779286424563,0.957904488287823,0.651352916402989,0.650287562620539,0.651425691483179,0.651182875983594,0.651089843985978,0.651952956664754,0.652323433629092,0.646408574700349,0.598720694731505,0.605366267659354,0.604568050679757,0.611940943751813,0.600215081513834,0.610138083574077,0.607426744912135,0.605817763275799,0.60488224446242,0.605461743711025,0.613494748003892,0.602895795144153,0.610005109550251,0.607223136656852,0.605724922921468,0.605793506311885,0.603956340276358,0.601355449700464,0.63833503761644,0.620734045932641,0.621004651150333,0.620700973575304,0.618630315488953,0.622245331367503,0.623329215484686,0.622393835099995,0.618069587766817,0.617280436636644,0.623755784030313,0.621383432863985,0.620542124417855,0.616668450137079,0.617741853911091,0.621719670974909,0.625412103459769,0.620086203273245
advanced_rep18,0.974949769675826,0.966124892264477,0.971361929128701,0.969514917602892,0.971045846305898,0.961093230765967,0.970811040134562,0.971209398775031,0.972008686200978,1,0.979129952732235,0.981648172289477,0.968185767268713,0.964872201241148,0.981838229131072,0.967641720259068,0.974357443904387,0.969200840806673,0.98007001550755,0.978416630724906,0.978029666537505,0.968553860841594,0.978089240703895,0.973069607372881,0.967158392794996,0.96557947104288,0.981608516562106,0.97551675683993,0.984208279546077,0.980119666198331,0.978991554097991,0.979286785998938,0.985201256353028,0.967174984412053,0.977598315668225,0.972410799115207,0.973084922709687,0.977892682209004,0.966636616180036,0.978797394213764,0.983536726319376,0.975101119950455,0.975964932994563,0.978079727254761,0.97350915131315,0.96549739731352,0.980125581796762,0.980991181319409,0.982852435522661,0.971886358572436,0.972990686618973,0.977217006060482,0.976344849474052,0.983765838190789,0.985291593881619,0.981790715439054,0.961249683531641,0.972205134920762,0.972571917161419,0.983500915241087,0.979894585422506,0.96810273419307,0.971663656135901,0.985077544215619,0.979259953479772,0.981369486835079,0.976887276987714,0.979253544670762,0.974713016266241,0.976377293442847,0.977752267901077,0.66412349430856,0.661622663056865,0.661774655454053,0.662195434907613,0.665052669901946,0.666302769574111,0.666625392198342,0.660420591413851,0.602599943330218,0.609814640944144,0.608283857972953,0.61575170914842,0.604848630955857,0.614456104890809,0.613840079845501,0.611619341960135,0.610573282031518,0.608961268320929,0.619882441322288,0.608009488266342,0.614887450003284,0.61239049876707,0.611379824392748,0.60407328342274,0.605652212371863,0.599271192786242,0.647443231229506,0.62747074605394,0.628822380782108,0.627501124490611,0.625694026012897,0.627847371709377,0.630497895474859,0.627341299618347,0.624852962465166,0.623531939392343,0.62994292122154,0.626746592014498,0.629748037592584,0.621972045146695,0.6209566692067,0.625914578086518,0.628441271449446,0.623769821178401
