genename advanced1 advanced2 advanced3 advanced4 regular1 regular2 regular3 regular4
4933409G03Rik 2.25780811866901 2.1796124302469 2.11518927726061 2.32976933807746 2.27288304865873 2.17549379940712 2.22336280183231 2.01028330094897
4933411G06Rik 2.58667741273895 2.44587679104193 2.45099033576899 2.32230002407147 2.41594829654333 2.64483523911289 2.56806708121034 2.35300280796688
4933411K16Rik 5.00521943649397 4.81475822909603 5.22469963755421 4.9608251009022 5.08395179128054 4.85667059026287 5.33857641759317 6.32479719102318
4933412E24Rik 2.51556470658755 2.3639240795699 2.17398105181622 2.44985100204856 2.51570316833976 2.50752857479442 2.48626243361001 2.17954604763105
4933413J09Rik 3.00796950227034 2.68395951536064 2.90384784431791 2.72200267161772 2.87663101098026 2.82221945519914 2.87757984190464 2.7870179302744
4933414I15Rik 2.44724893249796 2.34892318250845 2.02306453424125 2.59938761444261 2.3072300968455 2.2672509499482 2.44724893249796 2.2578024787561
4933415F23Rik 2.3879604417002 2.44075939030902 2.45644892967696 2.42850315406478 2.50093848243745 2.5681709205638 2.58085302137559 2.59292015377914
4933416C03Rik 2.40974924637478 2.40518482623722 2.26871054995724 2.28863643792735 2.3954871958162 2.32971502707701 2.37877495812412 2.41796517258293
4933416E03Rik 3.62421224155545 3.22893509345961 3.25134065606124 3.21445234125064 3.29138343143793 3.22967157344384 3.38164637444397 2.7928385750983
4933416I08Rik 3.48384955612337 3.34014363169322 3.28706631283503 3.29991914275116 3.22815087397428 3.10918047894483 3.51727714036566 3.31084955221934
4933417A18Rik 2.53127728832527 2.1917513847219 2.42817287766208 2.28484342790127 2.17084929029563 2.2752244309681 2.3713588205753 2.27693026399799
4933421I07Rik 2.72173166520187 2.68914793931393 2.73803906353491 2.69637141784979 2.78338822067027 2.90757294529079 2.82163887885201 2.69506225083906
4933425L06Rik 1.9345152740516 1.7853348847413 1.81611655569289 1.83391682795305 2.00746297707272 1.97711401261445 2.00535687473351 1.83877804341125
4933427D06Rik 2.31384885000852 2.21618554104025 2.24116681207449 2.38169841568508 2.41562909633338 2.52909728823894 2.37638578487262 2.35940576015166
4933427D14Rik 4.07702409482021 4.05199926135288 4.18972930820471 4.11686806007672 4.08472470668008 4.14727307918488 4.00044196404001 4.15508808033193
4933427E11Rik 2.48332039107657 2.38497236558982 2.34658430401972 2.51329855247507 2.35309662977234 2.31750409610359 2.63368997234978 2.50772098014152
4933427E13Rik 2.17683568718422 2.27584739624957 2.19692561533977 2.3693384759021 2.36191654056629 2.51294349486662 2.38023475769075 2.22684476189857
4933427G23Rik 5.86750371262989 5.79250107577141 5.69582885310827 6.0211880340081 6.0876032958561 6.05850390079081 5.70765837744008 5.92437469441324
4933428G20Rik 2.59274975252224 2.57639335835956 2.50910750388486 2.59361864422368 2.55642929312488 2.65939350499395 2.48461564380449 2.52130206129173
4933428M09Rik 3.05483077737219 2.896075532755 2.99000548556426 3.07648755354667 3.11652662916806 2.97121061948544 2.95412661721338 2.96847539563003
4933430I17Rik 2.31900764764438 2.20308825335632 2.16379486888251 2.36301095096379 2.61020675737883 2.11107766383971 2.39548196683198 2.24973167614636
4933431E20Rik 3.12226173703959 3.66078533507143 3.94977936913847 3.50028719596047 3.61985377691742 3.39922697425174 3.35601533611798 3.3018214914343
4933432I09Rik 2.02694706278238 2.04671070859351 2.09976013443749 2.12584729901894 2.21178994020758 2.12861976474169 1.95808318371964 2.16713793731462
4933434E20Rik 5.42024947934494 5.26299254437021 5.34433221955738 5.3943846986892 5.44260529803705 5.40816342759848 5.48089989911368 5.52253902613421
4933436I01Rik 1.74070683364836 1.7404548629285 1.79772828667607 1.78081646336695 2.12584962512898 2.45178662721352 1.86857975583449 1.55145828732177
4933439C10Rik 4.67753484791887 4.66526324386494 4.75670839938687 4.64235073219518 4.27463233562434 4.46869383727807 4.6343189070127 5.00235831121851
4933440M02Rik 2.50163488718945 2.41432338121427 2.59093092228837 2.28445909232072 2.24887263700671 2.39121642919312 2.52770177410101 2.54755823477764
4933440N22Rik 3.58285158755485 3.47798943041712 3.46378679723504 3.66418479806418 3.53161350344262 3.70909997757198 3.62451750882755 3.43432481584436
5031425E22Rik 5.32461018919411 4.8694197215774 4.71768997680937 5.31194450026557 5.4313658669426 5.50996199955343 5.56350807557687 6.25796529306147
5031434C07Rik 2.31783899136591 2.1458864410123 2.15919934702084 2.22000078211173 2.25014425193694 2.20770740181743 2.26840507256223 2.25741395394187
5031439G07Rik 8.49431283336948 8.5547114320827 8.56747999294949 8.55402809509464 7.81480528949415 8.06118591929789 8.11818924886708 8.11375844549689
5033430I15Rik 3.04615298419783 2.90966293629874 2.83871547907051 2.83072293778765 3.06340547235881 3.104920740292 2.79520478032713 2.8280876493001
5330416C01Rik 2.14356953885961 2.02412002622757 2.02589360195422 2.08292400255479 2.01105046246706 2.09474577454653 2.33196188956456 2.18811151926219
5330417C22Rik 3.89055907165464 3.9517636168997 4.41584042961467 4.1160781087042 3.87995785013427 3.98844335703353 3.91569750969084 3.67473474412836
5330432E05Rik 2.30588320436437 1.96436269627726 2.0856576586924 1.91813294830272 2.31750409610358 2.02761395934989 2.00887884744921 2.18245069024936
5330439B14Rik 2.39155275740486 2.27919993621217 2.33119252099793 2.4510664411289 2.43236290941326 2.43830677710294 2.37646551786996 2.25628157849628
5430419D17Rik 2.59133764956518 2.42122805089495 2.53464715902994 2.59556645565729 2.62858865903724 2.49337338081482 2.66994969169269 2.54698167599978
5430427O19Rik 2.61328820921798 2.56299208749541 2.58262478529584 2.38284794767976 2.49664147265954 2.45740816740696 2.26217194604143 2.25078436413705
5530400C23Rik 1.738491847071 2.20676036008504 2.06678169804654 1.75246432844326 1.75246374451487 2.0163509983334 2.12557521631105 2.0026352921291
5530401A14Rik 2.53398060844941 2.14755636293547 2.17345959917067 2.1275040752544 2.11693113691895 2.35988895756785 2.23628753070051 2.26875779256939
5730408K05Rik 4.06421986859353 3.33928542314511 3.79997297769422 3.75203680073507 4.15182083509713 4.44908871876335 4.33673069547329 4.10607320036891
5730409E04Rik 4.61648957526835 5.02281999043881 4.77671377828798 4.74055072283251 4.67402006718887 4.74056957124098 4.81802396160191 4.73608380844551
5730409K12Rik 3.54509134968401 3.65105247789776 3.56748937860264 3.43010945599318 3.52600379649186 3.47158842909638 3.60539040120718 3.8900361082227
5730455P16Rik 6.10810222794564 6.06577129311195 5.99663921495511 5.74507464456623 6.38194505084594 6.23554230781111 6.1451923441546 6.0120717424656
5730460C07Rik 2.05122768083518 2.03676159979834 2.10225046529465 2.02585595745938 2.07588008692153 1.9203752388379 2.06606165668817 2.1391063205284
5730507C01Rik 3.78560877453636 3.7832824499366 3.52391911857241 3.9467270847489 3.7477557633957 3.38118204938932 4.01780268959182 3.50239806869177
5730522E02Rik 5.58955976234483 5.56282972902566 5.14463887746718 5.55032442296271 5.64510002510347 5.4691097519402 5.89820644369818 5.57686713870125
5730559C18Rik 3.02727738505777 2.93498797097503 3.02617417540532 3.17613095403035 3.15739714443092 3.09536103960369 3.36579070345637 3.17465024617183
5730596B20Rik 2.81522623020062 2.77129273627405 2.66830599628123 2.68327281304053 3.07043480249138 2.5114541238727 2.70628180600379 3.14901886664882
5830411N06Rik 2.69765658581188 2.56121518960031 2.65584230876069 2.67830873337999 2.70706106629764 2.99924274998901 2.9282703786142 2.46791662770689
5830417I10Rik 4.72589838490325 4.96835273630791 4.28718102857434 4.68470223973528 4.87668430502899 4.68830956521028 4.57654503377113 4.59303659809353
5830454E08Rik 2.31951379125949 2.44353040086359 2.20540655540378 2.33890232523718 2.33608390804774 2.33997877604143 2.33092962654161 2.27525467382492
5830473C10Rik 9.93097753955065 9.5307911798753 9.36746504323674 9.4864900598532 9.79393207671478 9.80152585501457 9.98544074071624 10.4019292788582
5930403L14Rik 4.83399746076106 4.74002142993272 4.65572197313922 4.90622530184644 4.63037288840641 4.69992396413845 5.01602016834988 4.90497362553334
5930412G12Rik 2.57286368649082 2.3281685332145 2.50341802658179 2.37731898501969 2.69803950008565 2.38695549954012 2.50810082050775 2.50242931568001
6030408B16Rik 2.88642691084197 2.95077468085364 2.68170671034414 2.92227599476655 2.97921626572325 2.79832992277551 2.8924810085543 2.69537039846899
6030419C18Rik 3.34284547805601 3.29711791391778 3.36014321648202 3.43843261435062 3.10361546162994 3.29187852279438 3.17451315924077 3.26141612533946
6030458C11Rik 6.4409558257661 6.36952918001928 6.30043061326909 6.33495939285138 6.37616440734197 6.28567119858358 6.19259762898465 6.00472102926701
6030468B19Rik 2.67699378199719 2.46874909029988 2.42401581713628 2.71846473594162 2.43607223158008 2.505774190254 2.5313608603304 2.72911637787969
6030469F06Rik 2.40809001057978 2.23936075339971 2.21347247446589 2.14143465545697 2.30460619969017 2.30559768209467 2.45864935087375 2.64602412691872
6030498E09Rik 1.76243032895806 1.84364819571077 2.44974669343973 2.03070481095789 1.68881146481131 1.86020349025906 2.1492139361261 1.59382560671562
6230400D17Rik 3.29698068286417 3.96295885425969 3.65205961063599 4.44825072019834 3.33215500822142 4.48331575042814 4.35335075135847 4.00401854365639
6330403K07Rik 2.84520050139725 2.52160367661711 2.85487788313502 2.64027967748344 2.7529076506305 2.69804299502317 2.81238745257512 3.04476011577108
6330407A03Rik 3.26698730037547 3.55202229057113 3.08982301258467 3.2607414645692 3.26780753405892 3.13182565428582 3.37411181676427 3.68325504456784
6330409D20Rik 2.23513502998209 2.15889961831863 2.34734971485168 2.1736596052925 2.23969872872766 2.38739249022838 2.04629591436255 2.0773236550973
6330549D23Rik 2.36720930406895 2.46826590962262 2.24771362242041 2.42381155086602 2.3451079083254 2.38178407394073 2.37469492450547 2.39442323207077
6430411K18Rik 2.34104253918799 2.22664234076232 2.24257036728133 2.32356842704098 2.37299000179212 2.32774884247959 2.22739642142477 2.31027473033257
6430503K07Rik 2.92239485491763 2.94034727508325 2.81820404935752 2.69854822110566 3.09623493960263 2.75287627410052 3.00494294588792 3.19166188072845
6430531B16Rik 2.68774395620656 2.89253785853877 2.52389593362305 2.71087949591332 2.807258427328 2.66259424561644 2.63375476879779 2.66842913334953
6430548M08Rik 5.42009588455378 5.82960398140407 5.87214552109588 5.67449330304449 6.16014895486095 5.46799523041928 5.60833293629551 5.34918426533417
6430550D23Rik 3.55232677603746 3.49268873883015 3.55365702326252 3.41914882775149 3.64416182039373 3.33745426969198 3.49445270001406 3.66277211378193
6430553K19Rik 2.03281804332067 2.03915185301399 2.13748497562286 2.42633062983649 1.94719602700597 2.19163293431194 2.03607743634493 2.02016892979199
6430571L13Rik 2.97012126386348 2.8889481908006 2.8352478913224 2.86886265424134 3.16092817513655 2.88259679032918 2.76684087439504 2.88716702332797
6430573F11Rik 4.72176904838981 4.97991456078815 4.83056152262727 4.85865802539562 4.77392853260359 4.81318310359379 5.02586629898487 5.11173101240668
6430628N08Rik 2.88817740153557 2.81043060901259 2.58001170730037 2.95130971129118 2.90799954328357 3.08391728643457 3.06651830285391 2.94320639835535
6430706D22Rik 7.98276944095839 7.99138347304453 8.14740806301571 7.95626098579787 7.87271015278256 7.87556550855297 7.98341694969662 8.36398794036515
6530402F18Rik 3.84355806626883 4.06641076903527 4.3105520359513 3.69353819917646 3.56209318429856 3.87035103182405 4.10970705052411 4.4758327973612
6530411M01Rik 2.63119028001549 2.62844385134566 2.27753251636282 2.59367927014221 2.60617517110887 2.64185175124028 2.73196247594918 2.56338956957888
6820408C15Rik 2.55614069792791 2.39395876287309 2.49743797201966 2.47467641986588 2.50705577869633 2.43173171023114 2.51436228427003 2.57231056748878
7420426K07Rik 2.21453993357497 2.31943349221081 2.37628762199018 2.32580145591813 2.50764519376204 2.28763280776017 2.30239277265294 2.35856097696174
7420461P10Rik 2.35446337499202 2.38346509012541 2.50123060669072 2.05884662155965 2.50822287685958 2.42489427568254 2.20010321015823 2.38158618398487
8030411F24Rik 1.93157286583478 1.73679321881515 1.8876950440759 2.04256611739561 2.09856408541915 1.95671991185029 2.29407874273263 2.07158576523119
8030423F21Rik 2.27989912880967 2.22203306812802 2.21377431598416 2.16187234100197 2.37554654397793 2.28947174343391 2.23094534184211 2.2633011751017
8030423J24Rik 2.87441154739731 2.63301785487176 2.70038889808573 2.68473960858259 2.82607706283085 2.74122555450526 2.81666274301789 2.95616118534483
8030451A03Rik 2.20404168307089 2.12961835485842 2.02950746478479 1.90145168933638 2.09963611990435 2.31763307340818 2.31181743086618 2.09875794881236
8030462N17Rik 4.95650481229078 4.93412045840751 4.91643543689921 4.98700066304762 4.92865729731686 5.11611833815351 4.80766069902686 5.09280603560086
8030474K03Rik 2.21224893081393 2.18728426514243 2.02198841595337 2.29923268756635 2.33005592560146 2.16963839721369 2.32996578719184 2.04766797672682
8430408G22Rik 8.69720101578655 8.8523281985246 9.35288922981641 9.07166993338912 7.59301284613502 7.53249273861679 8.55885816687358 8.03290119211706
8430429K09Rik 2.14312284918122 2.01021748516832 1.98366719535232 2.00232134089176 2.44860966817173 2.44241903015866 1.91325714275856 2.29866019672094
9030612E09Rik 2.44235547431019 2.60195734217957 2.47106830400702 2.20837666238837 2.38684181103337 2.47083043376428 2.50527686456893 2.67211275604416
9030619P08Rik 8.18282501452162 8.58717187499879 8.60258088199576 8.65039880875181 7.2572020211696 7.12692366022315 6.40712154239069 7.02617068879353
9030624G23Rik 2.50565701434619 3.5100288676331 3.42243595390141 3.80377067563951 3.46125871330309 2.80970490421948 3.62817809435631 3.69526699085753
9030624J02Rik 6.85484995499998 6.94098843352146 6.86357068953662 6.89509076782516 6.93462184254441 6.74126830023309 6.84687025897904 6.90817857062037
9130008F23Rik 2.47991957628094 2.57178746361534 2.58676508553857 2.56082915491409 2.58437943377167 2.59766296652315 2.63173126349522 2.70234655908316
9130011E15Rik 6.41472703701637 6.50287393292538 6.35152354765888 6.4324031493912 6.16830531213255 6.26324111219829 6.18525632275937 6.23442270584858
9130019O22Rik 5.14518318948985 4.58688457590254 4.69847750202207 5.26351595143884 4.70376509224948 5.12456799536273 4.70052001001486 5.1283073762996
9130019P16Rik 2.43813210989075 2.4667121958282 2.47160950282956 2.49179828328401 2.57442223124031 2.43101281487896 2.73026739054678 2.44633624954005
9130023H24Rik 5.95449229361728 5.66805277460415 5.73984079965954 5.63544105169493 5.53234891158012 5.3913281433616 5.08156140209299 5.72425661244196
9130221H12Rik 5.81693227843258 5.71738524534597 5.66031890914634 5.67768523655174 5.68174751054978 5.73934036218509 5.67223544442279 5.3866286533438
9130230L23Rik 2.63413084413091 2.52189286270178 2.59770110103462 2.6055060238713 2.58411042117277 2.49323177365681 2.72308530521317 2.77975686522044
9130401M01Rik 7.59919610277678 7.54887268639152 7.70394438857181 7.65371733251132 7.15952305516354 7.19819909956864 7.25984400657208 6.90609972304152
9130409I23Rik 6.72570402505441 6.50352144991868 6.5539854656874 6.09394437297474 5.94127960590539 6.39781256403585 6.87561885574407 6.26092065228317
9230009I02Rik 2.07390412458796 1.99739103963893 1.96494051402524 1.96349542794661 2.18099024909102 2.15098228282632 2.13012749050272 2.16394808428322
9230019H11Rik 2.11814379466899 2.13158418715877 2.24819366911454 2.09466370642058 2.17243993029441 2.48767348491973 2.00523846064675 2.1382646036179
9230020A06Rik 2.51165936517951 2.4254070726704 2.47086737883925 2.66646846315033 2.72992094527206 2.38042778422282 2.53231484977833 2.7163377117088
9230104L09Rik 2.48526545646624 2.34152633254922 2.31186730196223 2.34716742541663 2.50423303729981 2.39446905146298 2.32540982141233 2.28143486191954
9230110C19Rik 2.48174498167255 2.41575216336025 2.45119775156096 2.31892122949169 2.48830233311791 2.43498607097161 2.461474214391 2.29844305929581
9230110F15Rik 1.73224443785241 1.78155942624538 2.22318198587301 1.8838635940452 1.91261846962294 1.95376869906103 2.28285626548823 1.77977701936839
9230112D13Rik 2.06723182204371 2.02822130355121 2.03234076889651 2.05594423160672 2.22825069240815 2.05569556790087 2.07363192174926 2.1706083886977
9230113P08Rik 1.72290227370998 1.62570982232445 1.56381562933826 1.79569433945075 1.50130826721679 1.66251895354302 1.64564802697541 1.71382273162159
9230116L04Rik 5.72554104166688 5.73418464479207 5.93029720481844 6.12351623793372 5.43105884205421 5.40954971367166 5.62988484171361 5.70059580526272
9330020H09Rik 3.53309749672309 3.80329496784184 3.73117348383141 3.38662692549737 3.41666115651961 3.87411289990277 3.49234339374057 3.31045701724051
9330133O14Rik 2.44950147140334 2.71530215526356 2.62214890980402 2.79131067491513 2.66275366651505 2.59466634802652 2.77082685333979 2.65315626691009
9330151L19Rik 4.71420122898857 4.53713696596107 4.79932601649334 4.64859875850559 4.92076946668473 4.62993012090908 5.02035602920207 5.50032420365638
9330154J02Rik 2.24485311461041 2.85739652227623 1.99993532976294 2.59608363161236 2.95216560458929 2.50527843531032 3.51697007055211 2.45683454184422
9330155M09Rik 1.87265938711699 1.76612436008291 1.7836958235322 1.77481615036418 1.87254399582144 2.22534023564768 1.86783743978836 1.85206380188754
9330158H04Rik 1.69902114089354 2.07553748431393 1.79843163131443 2.05134678171857 2.44614287519331 1.80623523636109 2.02859810366145 1.96812719275882
9330159F19Rik 2.31458238615309 2.23705459515301 2.28583465448638 2.19997536593239 2.3026892376832 2.27161712574119 2.33544734427424 2.24327731418414
9330182L06Rik 2.42720000750038 2.3341938108615 2.45123499408858 2.29376598613204 2.55080305007947 2.52576481404727 2.54492519982941 2.44190702620162
9430007A20Rik 2.9000030322426 3.06850102403535 3.00463479849954 3.01391438777723 3.071200722804 3.07158016994553 3.11137400143081 3.13563575345121
9430015G10Rik 4.69700508279906 4.63721091162912 4.63308283376013 4.7069756745188 4.8887926597731 4.42918082807145 4.47756915051509 4.82664601380579
9430021M05Rik 1.80887619597572 2.18334953810504 2.5136901064638 2.16414632893338 2.14983697112268 2.59186962926598 2.2050525745253 2.20130601824269
9430038I01Rik 5.81134067458606 5.62124909726503 5.48997940652453 5.44650443170355 5.70026679083011 5.91136465475343 5.8651551676334 5.50146895371581
9430041J12Rik 2.11977270810204 1.888647380214 2.11582548460753 2.02356418281932 2.11233786862579 2.14172632907648 2.13774408425407 2.09394623098239
9430060I03Rik 3.17779238308087 3.46419203110555 3.40179700410593 3.1247742180096 3.23357403021835 3.27405030466786 3.4736313300898 3.02952114199477
9430069I07Rik 2.26904580917637 2.36612271860638 2.30679006709892 2.37310997690512 2.35117516737604 2.34772203730287 2.54083236393205 2.34348925480615
9430097D07Rik 2.81661130365286 2.76821392743123 2.59820761355172 2.72925697248042 2.85543833508241 2.84235035006161 2.72474571030762 2.75184301928074
9530002B09Rik 2.16401157687193 2.19842774596568 2.24032710417082 2.20874500354556 2.17671369649009 2.07671947912242 2.15867800192249 2.09613617900737
9530003J23Rik 2.19560553429598 2.12401444253878 2.05677839022878 2.06648656601231 2.30870684021013 2.33036320424242 2.11005960672051 2.03158795013073
9530053A07Rik 2.55590923630798 2.59926276234078 2.49650840883919 2.44587353631536 2.53309408500432 2.69527214899616 2.72195368721981 2.45554975105986
9530068E07Rik 9.5380411750115 9.578776799748 9.4860122696564 9.44518354127522 9.7391010453723 9.76028857437233 9.70375957306206 9.63365974633157
9530077C05Rik 2.37695858607775 2.39438096768921 2.4988566287882 2.33994329958106 2.42237560144221 2.41634510237186 2.38406073569865 2.46699481043592
9530080O11Rik 3.9463401254428 4.07026592693108 3.40018979657777 3.63627493364106 3.69888149928588 3.9383127883049 3.5594274423985 3.8637926657079
9530091C08Rik 2.98261995416017 2.69863031912338 2.61208746675331 2.78663449838041 2.65462511504411 2.88538679428473 2.54091545002343 3.22982339654666
9630013D21Rik 7.11633548524806 6.8530776492636 7.19422785145931 6.719423666801 7.0108276439247 7.15798621553174 7.11661052165318 7.16894716932501
9630028B13Rik 3.32102449089349 3.04698131673975 3.01776481806436 3.04984368004856 3.09121635321032 3.3230180792506 3.36129669297682 3.07170466823375
9830107B12Rik 2.24574318913067 2.15504714091579 2.15511738535086 2.21701292182102 2.1207526828817 2.33425570225766 2.28098869220356 2.26962906601657
9930012K11Rik 3.02130944616379 3.03663030500867 3.10597254814903 3.07165206047717 3.03317130754002 3.40234159197736 2.91593286454305 3.04452718106143
9930014A18Rik 2.53614542209567 2.7596619089415 2.63205368845589 2.71635519646493 2.96058542188231 2.73444479490792 2.45123013689236 2.65723302665281
9930021J03Rik 5.85682527238463 6.04864088813464 6.10195744245887 5.90340061238713 6.08661321092324 6.06767799445419 6.18431263910223 6.05974433860551
9930038B18Rik 2.66658411122383 2.52978290582162 2.58384214970392 2.65740554115446 2.75584665080053 2.83889015807286 2.58813563810083 2.71023601897718
9930104L06Rik 3.9104164627204 3.85531834537359 3.87618555192629 3.89989920499005 4.18271116921361 4.25615145526468 4.30516205050868 3.86838953121737
a 2.67104108636616 2.53355919775016 2.81431749462085 2.66221378797471 2.5730785160493 2.64217355723091 2.85687250291031 2.6625560580157
A130010J15Rik 4.60877087010066 4.56996007699427 4.67578298942875 4.56485921162028 4.9367698776269 4.96144859656029 4.85677338782171 4.34158146388618
A130051J06Rik 2.80761810245603 2.96963480780343 2.78151058650764 2.96903510520134 2.48128133339101 2.70474645497382 3.00731731290315 2.45448832368792
A1bg 1.96309224709637 1.97771439590523 1.92381556093051 2.1725495257466 1.93908129458017 1.98984575196987 2.12894508914697 1.93567954207068
A1cf 10.4995957897874 10.3112836636137 10.2835577601606 10.3597471520821 10.2070976388337 10.1474017805461 10.2566456837914 10.1532901613634
A230020J21Rik 2.78910810686565 3.09596874976358 3.07717463452617 2.95743706355773 3.02331128269402 3.04338935370459 2.90626067581466 3.1113332899758
A230050P20Rik 7.00797494556514 7.05057380661339 7.4467551036747 7.49222219568893 7.31730147773079 7.21724393901243 7.39542700450135 7.99645236438203
A230051N06Rik 2.76113156399299 2.80113607253549 2.78391499035315 2.87015239596222 2.95845493313676 3.02301187423787 2.85850946916271 2.87432169328277
A230052G05Rik 2.99911825403156 2.84725225195421 2.8603300312835 2.94874711663753 3.06162029935139 2.99661035259523 3.23190121838736 3.01675698056156
A230056P14Rik 2.60974630941539 2.6373934418425 2.74126648050047 2.6089174104811 2.64389471583961 2.66924778820795 2.77680820345639 2.5958593271194
A230072I06Rik 2.2299643053419 2.28042594458626 2.39450322749479 2.32031828044333 2.61593802961428 2.5392307471436 2.50582365170323 2.51455941276124
A230083G16Rik 2.43670556093307 2.45089279759265 2.61532997453614 2.52980631132784 2.86967517829542 2.59026725380345 2.86257717509775 2.69832921118724
A2m 3.2505218513594 3.84507197031407 3.29527718148372 3.38574480455614 3.40837849402681 3.11876287837662 3.26906463233122 3.11430711690018
A2ml1 2.33910768803568 2.23199522753399 2.18286752789154 2.36765865858517 2.54037198705339 2.32351125479902 2.39196010769721 2.37530881695479
A330008L17Rik 2.68866942555787 2.10404176446752 2.57394681146738 2.46760700542238 2.21715754410243 2.11981183887364 2.41111262139943 2.25928264193164
A330023F24Rik 2.43760102761775 2.29877388355054 2.42476646024925 2.33341856237102 2.39985350986587 2.45906805705502 2.47058885726171 3.32939873842551
A330041J22Rik 3.59875474290803 3.3696915718987 3.26773532571747 3.15297598905331 3.26327185783596 3.66378815377212 3.15259644918971 3.61385609047775
A330070K13Rik 2.68984396695907 2.19175842856143 2.23562913647607 2.14215042809931 2.30027908376019 2.3353201663076 2.30315662988096 2.26505644536014
A3galt2 2.72437487151296 3.02465057809411 2.77685805338391 2.93904426131636 2.84855852566324 2.83775018709292 2.98168655654105 2.87491293393481
A430005L14Rik 6.32279209022548 5.99152392841516 6.1559241220686 6.21296907862337 6.02573346690362 6.35529829713952 6.10175867587407 6.28541245025907
A430010J10Rik 1.73105506300667 2.23905582139182 1.92178132155987 1.95190336741475 1.80473286212154 2.15693086369991 2.20389953708325 1.99377666283084
A430033K04Rik 5.02544558065194 5.10278114722092 4.92063803297186 4.95933258666985 4.92501448869193 4.95654984840817 4.56282188187562 5.12219567366783
A430057M04Rik 2.38402242328206 2.56899016973089 2.54152870222793 2.47102965520206 2.45258411971138 2.59308376877853 2.87446438591607 2.97879045033458
A430060F13Rik 2.78014825049975 2.85594220099669 2.87617375444392 2.61808659457326 2.79036013299718 2.76825768676471 2.85412656868363 2.69792767224624
A430078G23Rik 3.18667045669793 3.18435000971973 3.26142587503614 3.54141919645854 3.3660633684876 3.22271756659093 3.26204198801766 3.44911766587219
A430090L17Rik 2.51290326639733 2.62254364234189 2.29079826251216 2.44562587221695 2.73535068384351 2.49122537792403 2.80271254477641 2.5069655939934
A430093F15Rik 2.4202863515161 2.36064405956271 2.62369406751695 2.49841185432945 2.82431115517995 2.61523857670912 2.55468754315883 2.31690609947989
A430105I19Rik 4.10648488085416 3.88219307785018 3.9196760554125 3.93568023658441 4.16202647605956 3.76138093704977 4.12385916180861 4.24616340050595
A430110L20Rik 3.68264656814373 3.67703790465172 3.54848704872146 3.6085516362734 3.93300228832853 3.58927987544471 3.76687974440479 4.35524437181364
A4galt 2.38901411509255 2.60450382151177 2.4038043342734 2.45771895295514 2.26415301648273 2.40253460550064 2.39872541918236 2.35395063657754
A4gnt 2.98768619736204 2.65566080695812 3.01347166523307 3.12126774488011 2.77602545448574 2.58267947464471 2.76221943065264 2.71573138480661
A530006G24Rik 2.87860893739634 2.8430228831375 2.72556771973475 3.21435429818869 2.88587297920345 2.7762127198658 3.06176418432049 2.93889177721416
A530013C23Rik 4.83018820714378 4.33518985597788 4.71811676759804 4.4697522039421 4.4983408894628 4.38968123407203 4.7762001489422 4.14896799839641
A530016L24Rik 3.78918962779478 3.9180832058075 3.5973400710875 3.84569706341912 3.837020387579 3.78002558255345 3.86953361242753 3.61125143371198
A530021J07Rik 2.02266732699547 2.05059997021775 1.97218695644928 1.99662573748599 2.02074157415383 2.00350653685746 1.99291658812887 2.09740869033417
A530032D15Rik 4.29711933918141 4.07669277701478 3.97934773218659 4.22192817792952 4.20952003110331 3.7679913071002 4.26962062542561 4.18339389091993
A530040E14Rik 2.32936233541917 2.16015560305946 1.91030104967144 2.58775649725587 2.20054107107269 1.9973852339813 1.73589301262476 2.17209152027964
A530053G22Rik 2.35098349999975 2.02074863209648 1.84397764980261 1.90252453360804 1.85927476502815 1.82785584883043 2.19776088719414 2.24786240913452
A530064D06Rik 2.55239702093003 2.69174971963124 2.64688393092 2.66774728281271 2.29767771936514 2.54232976150118 2.47803909863988 2.81681295571944
A530088E08Rik 2.47570447656417 2.33249680366996 2.24441631036134 2.58309769903754 2.46699304227638 2.15382960371043 2.35184833953909 2.49127161681616
A530095I07Rik 2.8424341859352 2.68801530526301 2.71006552485601 2.60387901311923 2.74277443562376 2.89700723378935 2.83267935839458 2.63634217130101
A530099J19Rik 2.2955805401793 2.13297190305976 2.17019964592198 2.23379862100267 2.54881220770103 2.2316329738934 2.2474693597345 2.16094397550341
A630001G21Rik 3.61993256823265 3.53851325057268 3.46454694751958 3.71823518214634 3.4585797753566 3.36085104628378 3.67536053332165 3.67337687892582
A630001O12Rik 2.02915609371975 2.19207325482079 2.22371764802575 2.14859175829338 2.07035468796985 2.12860267055869 2.43573050457598 2.31701576959133
A630010A05Rik 1.6269427556508 1.70803171557242 1.43304062698965 1.53786308725038 1.77968983498926 1.51085308211976 1.5414352450597 1.69389612371329
A630012P03Rik 2.45008283776934 2.64414851261604 2.54858399632999 2.36728794666663 2.37471926916678 2.43764765519357 2.58605771675512 2.33109715128862
A630023P12Rik 1.98072915420446 1.65420331440313 1.85905495163974 1.73792555768511 1.64917232899786 2.23196253155796 1.66491329541879 1.73826145450466
A630072L19Rik 2.41532692521352 2.67644247793182 2.38497655802394 3.02700630650221 3.07978874462678 3.09941441020558 3.07348816845901 2.9024959913243
A630072M18Rik 4.35770572562369 4.28445816464657 4.41425674603178 4.38041616532844 4.48885044690162 4.53777528823663 4.41425674603178 4.47252144477426
