,advanced_rep1,advanced_rep10,advanced_rep11,advanced_rep12,advanced_rep13,advanced_rep14,advanced_rep15,advanced_rep16,advanced_rep17,advanced_rep18,advanced_rep19,advanced_rep2,advanced_rep20,advanced_rep21,advanced_rep22,advanced_rep23,advanced_rep24,advanced_rep25,advanced_rep26,advanced_rep27,advanced_rep28,advanced_rep29,advanced_rep3,advanced_rep30,advanced_rep31,advanced_rep32,advanced_rep4,advanced_rep5,advanced_rep6,advanced_rep7,advanced_rep8,advanced_rep9,mild_rep1,mild_rep10,mild_rep11,mild_rep12,mild_rep13,mild_rep14,mild_rep15,mild_rep16,mild_rep17,mild_rep18,mild_rep19,mild_rep2,mild_rep20,mild_rep21,mild_rep22,mild_rep23,mild_rep24,mild_rep25,mild_rep26,mild_rep27,mild_rep28,mild_rep29,mild_rep3,mild_rep30,mild_rep31,mild_rep32,mild_rep33,mild_rep34,mild_rep35,mild_rep36,mild_rep37,mild_rep38,mild_rep39,mild_rep4,mild_rep40,mild_rep5,mild_rep6,mild_rep7,mild_rep8,advanced1,advanced2,advanced3,advanced4,regular1,regular2,regular3,regular4,W4_WT3,W4_WT2,W4_WT1,W4_Lep3,W4_Lep2,W4_Lep1,W8_WT3,W8_WT2,W8_WT1,W8_Lep3,W8_Lep2,W8_Lep1,W16_WT3,W16_WT2,W16_WT1,W16_Lep3,W16_Lep2,W16_Lep1,W32_WT1,W32_WT2,W32_WT3,W32_KO1,W32_KO2,W32_KO3,W48_WT1,W48_WT2,W48_WT3,W48_KO1,W48_KO2,W48_KO3,CM1,CM2,CM3,WT1,WT2,WT3
AQP9,2.50917279098018,2.21066677636788,2.35900467729784,2.41623823764957,2.34489449783566,2.44091128327621,2.54252476960136,2.31479273666118,2.68722099969252,2.47531280398744,2.8033100135269,2.37278520089954,2.40852417713688,2.35395283978099,2.53840681020857,2.64893564282145,2.48916858985448,2.48880966979464,2.71056895506258,2.45975163645588,2.59408786199616,2.47395458047421,2.58383768854549,2.52590364923535,2.49733718573202,2.45319320954411,2.52187290537866,2.44299262340549,2.4300610616801,2.61382884777135,2.3910498603123,2.60194754629377,2.50302952057641,2.68064842643433,2.62060725357909,2.53314855163597,2.40013014657545,2.55318215106334,2.61573379160307,2.45220671330582,2.5632849100178,2.43278378600393,2.5664846860072,2.70591697487692,2.42614261710871,2.22848554968108,2.66402009401135,2.41626450517459,2.64810300069029,2.64089128668877,2.56074136237483,2.64301245412802,2.51303680958596,2.63868547453187,2.58526269672701,2.48322681795426,2.5095303890123,2.61096882946083,2.60892440678523,2.51173455418172,2.50860606200883,2.48993639671063,2.39539808217507,2.49011980477094,2.45220030911984,2.57569441917998,2.51108742558925,2.62694712199644,2.35349241256063,2.26890710845449,2.62573073529556,2.2652809190955,2.21527107898169,2.18292141316364,2.24046265944585,2.20032037758464,2.2136482326713,2.22158353343079,2.17623733639463,1.52659621240568,1.6107879410086,1.54821368015759,1.45918410217239,1.29159124945455,1.39986532997738,1.64105357288109,1.59747601996301,1.54478359185877,1.32361187193508,1.27241440284927,1.3106559710068,1.64902397034813,1.65748834318191,1.6142652028382,1.13013389027324,1.14205158265548,0.928704344171369,1.6035702610615,1.43202937823577,1.47866117024233,1.34259559599736,1.40571477134935,1.31472953014712,1.50384943019536,1.44490091555861,1.3957487831232,1.38417039867274,1.381136472389,1.50631837397972,2.053546901302,1.92734950366722,1.94699844729404,1.71660657746466,1.71953621331777,1.54386179571917
KRT10,1.23230087635147,1.25710163597788,1.31220076598856,1.15458943015606,0.860833332680768,1.17797441522148,1.16656005490693,1.19437276303343,1.05133798916093,1.26651161272124,1.05178204338937,1.15598024445519,1.30003648794755,1.19022673830641,1.19159789153557,1.26991026851166,1.29881141370938,0.826444793587161,1.21960256545689,1.06009905249111,1.2606308602578,1.26019648889718,1.16313442936955,1.37729092807385,1.00689149419846,1.21130117620754,0.859639353359888,1.42712649964127,1.2800573444542,1.03203705644404,1.03556916199912,0.823957563963028,1.10208127509312,1.29382159145393,0.9603015699812,1.07013017455539,1.06372549406918,1.01212383588466,1.18143996678633,1.11514795462664,1.00754918648723,1.04444440258436,1.3505043376412,0.965606412596747,1.31074997010127,1.38432247405059,1.29918675103846,1.3169602266735,1.29392718929433,1.16153429634028,1.55267250181718,0.994979351205223,1.14460419334905,1.16355219706915,1.19712831322193,1.26320220127475,1.03787203046658,1.26333972063019,1.08820113829265,1.31279752937937,1.22132696452659,1.31997162127802,1.22429137951284,1.1404342550899,1.15406207077823,1.04634652713944,0.996849578890945,1.26287012755467,1.37169321660309,1.1939282621473,1.23498353793332,-1.11446179258518,-1.13840949440902,-1.15680701469791,-1.11581090874743,-1.01148563266094,-1.08528112346793,-1.13804701208134,-0.925355998156298,-0.487480967118046,-0.296044190721744,-0.111710402175512,-0.500750663631205,-0.612852119140739,-0.692862045415823,-0.379266805134603,0.18780169807557,0.133624381052113,-0.373250472764625,-0.54853736324006,-0.270707486128635,-0.2790224365669,-0.313454127112067,0.0819238566899942,-0.398602870075368,-0.22643834056813,-0.805961800502491,-0.283856864178426,-0.399399689430854,-0.272430101592763,-0.43467267285282,-0.611500032855507,-0.085413317248068,-0.000390287224952641,-0.29297481058153,-0.231006643794624,-0.431405584946307,-0.20647305224123,-0.330067307600736,0.0424768207594657,-0.0386955838189331,-0.0238766864456696,-0.0274260404166811,-0.069995930504562,0.0127575443520812
GFI1B,-1.02831222877573,-0.970734873641221,-0.947946085223083,-1.23764411735828,-1.05128131373029,-1.1700337987323,-1.1509651565375,-1.02331454082941,-1.2696942194912,-1.06041976904697,-1.15735333172305,-1.09397128947901,-1.2005395378744,-1.0150008182991,-0.967789004626355,-0.899484338830829,-1.0385940364037,-1.2140622877569,-1.0399398634036,-1.0203539711735,-1.14992991386557,-1.22741784019566,-1.20588601865772,-1.05833277530792,-1.07606064595161,-1.09094572149071,-1.07706937138695,-1.05133952443959,-1.22737305077556,-1.03331183964164,-0.958265593064027,-1.18376553395648,-1.09078979176905,-1.07758701937904,-1.15302111544628,-0.955000410214523,-1.05600883252506,-1.05170350126977,-1.04677896180833,-1.03079442627141,-1.18951451056864,-0.933064968075501,-0.959569481834931,-1.07193261297273,-0.939748396953063,-0.963002047916518,-1.09603390716254,-0.980589453203548,-1.02054477378888,-1.07082820354214,-1.05362467190905,-1.10826640941572,-1.11817981265626,-0.910053284869967,-1.04819524574757,-0.900039854253714,-1.00122858554358,-1.10306866346211,-0.986642635254569,-0.982385126234968,-1.05198476543814,-0.972000033239409,-1.00531467303234,-1.17365322657589,-1.02819636244858,-1.08643146474655,-1.03119349293093,-0.943414392940116,-1.03653265345442,-1.11237119169425,-1.03262616476057,-0.970973834710242,-0.93774751375489,-0.934762845716809,-1.03287281889661,-1.06724093616683,-1.07114582600362,-0.960166426076692,-0.977714774370027,-1.91867333618721,-1.34563173179617,-2.00158984936603,-1.35555004996651,-1.46604744841153,-1.56015937802051,-2.28226698198258,-1.9839701688348,-1.46210875810343,-1.62196683494565,-1.57023280726362,-1.76508360942712,-1.92056306811094,-2.26285484569579,-1.6471986163027,-1.57849536779945,-2.29936762293831,-1.73470390178296,-2.04324842420119,-2.0868166226809,-2.08945426654112,-2.15147726679027,-2.10410413553799,-1.82866740973529,-2.22082875239949,-2.16726203163624,-1.57028741301841,-1.61314526321303,-1.27551280932981,-2.15642309585687,-2.46646681406701,-1.84661492046523,-2.04193961084724,-1.67694426460748,-2.34894113323243,-2.20540000091168
FZD2,-1.20765790301271,-1.35222987625935,-1.27962593144262,-1.28776081468364,-1.02040350952966,-1.22549309442569,-1.2340965390368,-1.13869849228669,-1.21309053123281,-1.24371728988127,-1.18171924503407,-1.08422565683136,-1.12082893183105,-1.23053659764444,-1.20834557009876,-1.29718092163705,-1.22595093990925,-1.21156920274509,-1.1218155185821,-1.25336919835628,-1.26347780603569,-1.15057334706405,-1.17940937929029,-1.20170864924394,-1.1514866764647,-1.27123390884876,-1.2675518672337,-1.43066208387492,-1.21478869136645,-1.12506564082583,-1.22666211088205,-1.08649548915647,-1.2513436462343,-1.29061344988553,-1.24277923435928,-1.29002302955825,-1.16020967251026,-1.33718176975921,-1.28017218167547,-1.1439893686927,-1.3091618961176,-1.19790995374286,-1.2390943264659,-1.2209301444894,-1.2329180669264,-1.22862847617545,-1.25824418469694,-1.36759347375028,-1.36094595686065,-1.2144450365123,-1.15168847333285,-1.40964813912143,-1.25236881749972,-1.21306353001597,-1.22832037503387,-1.27286235391772,-1.34879595158149,-1.23688254606068,-1.30865313077644,-1.26587666591813,-1.33896755721065,-1.34480453492544,-1.26583899451235,-1.33951062984106,-1.28380417598023,-1.23897025010879,-1.17821888140886,-1.37508222546249,-1.25258131491065,-1.12552283698627,-1.271082928258,-1.34982347030581,-1.44164768889345,-1.39426259471798,-1.37003805558307,-1.43678256875309,-1.37905556264445,-1.42170506953776,-1.41168952922328,-1.22744040900996,-1.17834089501169,-1.0561024796967,-1.15251929968699,-1.12998771864843,-0.94651266481786,-1.19071061524043,-1.2897705177672,-1.54336823680867,-1.62196683494565,-1.37397463955203,-1.1735914727947,-1.35393340180631,-1.45376553046653,-1.34858677051764,-0.452951366753552,-1.23546439534771,-1.2678147470167,-1.32001498699706,-1.53721591176126,-1.18935405177301,-1.49591001019511,-1.55245809602249,-1.42215691846415,-0.83075024589313,-1.43017779033709,-1.0619789710173,-1.15611367483846,-1.16579650927514,-1.05688925669317,-1.57155609510498,-1.55155547430608,-1.68187667550263,-1.52218422831346,-1.47900567938517,-1.87706542373154
AGT,3.4225181391362,3.17917064949632,3.689543303501,3.22248001637723,3.58999563820197,3.36318329148675,3.31044614675066,3.31636343344451,3.54720125668129,3.64266925577081,3.53212815350081,3.35708915001508,3.13452412668442,3.40138891707372,3.64482005635147,3.28921574338559,3.37100148521584,3.20274887293425,3.49732276266593,3.44733284285939,3.23624165120472,3.44827571685153,3.73472071232513,3.43349410943172,3.37224690553782,3.27280996030461,3.59978395933029,3.13552020091123,3.69791113348129,3.8516885313356,3.57486868777572,3.70025147754113,3.49916363912508,3.35272682895984,3.4470864295504,3.59114186481779,3.57170549536308,3.23392671703672,3.23532428937034,3.33777236425474,3.61018755256291,3.41964637540467,3.30130623944033,3.44858874300761,3.3422779446937,3.31270181208446,3.37989346321165,3.34710740515753,3.42019402804217,3.18677094261646,3.01800039596746,3.55962887694849,3.26728273611111,3.45450615382161,3.69745516488885,3.62356687090163,2.9143029280144,3.14760179750279,3.41475890355635,3.41035451434435,3.21730598618324,3.22130799797569,3.29731073782641,3.63658543948168,3.41204133244811,3.69899452665531,3.30657557639743,3.37102255810784,3.38223507421481,3.25346998540412,3.11265438537266,2.24442658138411,2.28113972344096,2.2316026857929,2.25837917397009,2.31236270505268,2.28187710165373,2.31613271574309,2.27982740973394,2.08786639283379,2.03450766856888,2.0537787870786,2.14543884093626,2.05778005278066,2.09156570662441,2.00207396397146,2.05331015127803,2.04505024902029,1.79686852012745,1.96604952034953,1.92560508926421,2.1332392969409,2.05487757901859,2.02810724848185,1.84815336744653,1.88367146222723,1.7106582610248,2.22918398684923,2.07699750335798,2.04870258735408,2.13693347013037,2.0912686871715,2.08668874356238,2.10662234997275,2.07095619383762,2.03575293568703,1.96756353376669,1.89577165812718,1.89061248974392,2.11686394701314,2.242445514002,2.14981765099303,2.24507451399094,2.23230952115623,2.21687675759944
BCO2,0.882084540204731,0.472267120008375,0.800792603949447,0.853141835795482,1.14432349575025,0.593416310922776,0.942288181517455,0.902739028459632,0.984930661871133,0.860446286832874,0.466827655038305,1.03123537320594,0.743777460570789,0.970850745283322,0.851186949556411,0.855581156733206,0.429920309959351,0.710234001620563,0.767679526113665,1.05366601564654,1.22145281097216,0.819873213359293,0.926533335394901,0.439721503179782,0.917935888221139,0.819937262533606,1.2913452925637,0.293015367613092,1.39100642537542,1.4363012697934,1.1131132145628,0.707655816973826,1.24130906125635,1.18442986667678,1.13187413779224,0.943809943302055,0.566588895938545,0.733995655221335,1.40904084026169,0.230948021371269,1.30409718177979,1.37849651799128,0.982813478851301,0.695539249171154,0.723271295245695,1.15163683089055,0.792786254661207,1.24309677985627,-1.09281812670649,0.817393512498771,0.582687976319621,1.34419815204507,1.11034642242109,0.434594523277963,0.863874047130706,1.54728364633152,0.996746528800479,1.19038919143603,0.570386795476261,-0.345631625707466,0.676676499874751,-0.204195841863426,1.00721364260512,0.758214845645082,1.38567307407847,1.07019809283509,0.842783635383624,1.25033764270994,0.950472871539698,1.10918164662532,0.480770235371532,0.820233431357137,0.671904661172198,0.736838817371664,0.674682936837651,0.915434533895415,0.839365218636853,0.845141476975413,0.817959587868535,-0.346476772143126,-0.437592794218807,-0.354451856356711,-0.433358584072522,-0.445303613787844,-0.281688553285226,-0.622078396775237,-0.363736389006488,-0.368011132341533,-0.387552270088944,-0.0783391366756561,-0.374902680237211,-0.418220443870214,-0.384555262312689,-0.253926969068781,-0.726011559134227,-0.317134615297392,-0.6424828931313,-0.467184143491924,-0.191156152583696,-0.227722405577639,-0.26396899946865,-0.126442216626694,-0.286319684415705,-0.35053633510078,-0.395813941111115,-0.327696273070704,-0.279563856110274,-0.331921688021314,-0.104155920837936,1.2743619347612,1.33887097486936,1.04489568770325,1.17518007154517,1.09713713364936,1.21901007248082
MTTP,2.01185262609225,2.19202025014065,2.36622958132242,2.02704382944078,2.31757591859403,1.98967900906672,2.21496789609671,1.95965051260331,2.57439909155766,2.56752090634519,2.47724225501307,1.99756014424691,1.93494309460701,2.1095995237022,2.192023267887,2.25081126712252,2.03279344260795,2.0365765979399,2.26333139136905,2.2048313929764,2.27013160472267,2.43553520588347,2.34601241277895,2.16182567049522,2.11137437371489,2.38120966467692,2.45094971393776,2.23045904889591,2.51955418371595,2.44166253662569,2.06114163559507,2.47394019535409,2.42499878727716,2.11111459886315,2.22424503250478,2.0878213884635,2.13396878029645,2.24343352504232,2.18333265079374,2.15852724227181,2.24183401182201,2.11543385286897,2.06494400229655,2.2869352301353,2.28060142505209,1.79465119974675,2.29499687861484,2.33697089623695,2.36206060725396,2.05269106124016,1.89849576690036,2.47351012785892,2.02856293462676,2.42419267281681,2.5235691415389,2.37739341191079,1.91617551726278,2.20425152520949,2.25478979518562,2.29383683716466,2.1633859454732,2.03497428218741,2.21950159790776,2.52710368477842,2.12514418782776,2.64982430237035,2.2326251060779,2.15558324917941,1.83907235827189,1.94559416415803,2.12189521852205,1.95056759269697,1.92679794441019,1.91238983846456,1.91596962266224,1.87229069076425,1.85652854077265,1.90805435558247,1.83637297342801,1.78944944838205,1.7449432197408,1.81559558063612,1.90540010945119,1.8654197533806,1.85013508170902,1.47924914774731,1.61537935092671,1.5664951928029,1.73709719245878,1.63454706542904,1.6241107093015,1.60023618873813,1.70568022189933,1.6625325445913,1.70849027336646,1.63019098111456,1.59770991621942,1.5509341690719,1.65553001200897,1.58878763848086,1.75718647842223,1.77533790480465,1.73954749760421,1.59187380415235,1.56649909966239,1.55919887941166,1.67366517502765,1.72771277552921,1.733183554483,1.86208443679799,1.81669876219649,1.7939961677293,1.91526831763302,1.97318823045179,1.74416325722876
KHK,1.61573387136623,1.7354891353007,1.54147274967693,1.59177987108736,1.55661144705929,1.51812560947512,1.58000152522068,1.62531187820095,1.37822884708044,1.69104829549218,1.5337464943755,1.61532496870921,1.64747287877418,1.91275324241266,1.78067922303925,1.50971542080427,1.66445275652327,1.66088380047199,1.61456713099152,1.6833748117488,1.67329389217261,1.42487618415387,1.54533048762954,1.51070000930367,1.52979381823166,1.47885400735867,1.49520454451783,1.77151606694993,1.61101464980918,1.6185151975868,1.76720111234164,1.83425472216274,1.81944721623033,1.62397163241274,1.73779218534898,1.64843452167518,1.59436502881768,1.75755414076412,1.80153081286903,1.6674439350915,1.72144421421168,1.85141747327849,1.8392751199316,1.88118741933351,1.72983467665248,1.80879558904755,1.57784683081818,1.81484214931458,1.66579009262929,1.64230265120685,1.64756546445861,1.64962065263753,1.76921900209204,1.79948154310007,1.69111107373876,1.78827802952306,1.44314729506878,1.7739389899817,1.65158943787726,1.8671073485237,1.73449629964354,1.81018472626681,1.78211644894976,1.52781610654341,1.87600421103222,1.82989807242936,1.77386793493782,1.85626729964528,1.84749951214806,1.50175093264348,1.72625956591917,1.88680513919539,1.73712248281569,1.90785498893483,1.8746486095882,1.79419543246386,1.81790452789512,1.96246776110832,1.88016151438892,1.2342428091656,1.23974742209829,1.39037464738507,1.45174246211764,1.509497763109,1.5241412748306,1.35849531024075,1.38064180873448,1.30163680006215,1.36605163175633,1.5953469979316,1.53620430866701,1.37042754240913,1.3062965257114,1.34757495045764,1.27722155785358,1.32337259462807,1.24737475128021,1.59003831465326,1.51767117670593,1.66728641345223,1.69915073844523,1.57963254857397,1.50041912853842,1.67016029920811,1.53160819861008,1.60771431070274,1.69073762090792,1.65004367106725,1.67967283523566,1.50228439148018,1.43347960730351,1.50795268989598,1.4680413302095,1.32709061505738,1.3567678658852
POLR3G,-0.842187844804626,-0.782537062406901,-0.839882617867487,-0.624998695050189,-0.981376108596311,-0.921707466151594,-0.874344950294174,-0.971653358428781,-0.975937228845848,-0.844456420154365,-0.773347699413748,-0.941311752665451,-0.653959358172048,-0.809418721689409,-1.15795933368849,-0.887899782564458,-0.768643597730581,-0.816064558448675,-1.07532983701891,-0.925618309613215,-0.839055850965567,-0.668620236359919,-0.907072393664242,-0.921683320573908,-0.980363022053585,-0.55042237991219,-0.783996539900817,-0.98445046938166,-0.659581865271568,-0.876611028518576,-0.957874487753783,-0.801885490847385,-0.871619037714,-0.875956046556049,-1.02416183623031,-0.887033475901693,-0.739299395847075,-0.773323437129023,-0.691996768937343,-0.905836841075991,-0.870748600888972,-0.970829925021632,-0.903412713890578,-0.920349475332374,-0.706741771970875,-0.764933322613925,-0.730864547796846,-0.789168587857622,-0.974108913808116,-0.970612692532619,-0.820879672661893,-0.649640641175876,-1.0537196460916,-0.716782150201418,-0.705045636091879,-0.894846420692782,-0.654656821658378,-0.684150629163152,-0.930633000255173,-0.862894874561246,-0.911373552440791,-0.796283934031934,-0.696997219217289,-0.745583813633726,-0.934401903493959,-0.900531723469907,-0.886338058303448,-0.696288176494804,-0.740468601124792,-0.840927915867623,-1.03645238727157,-0.236045864985328,-0.447961547007453,-0.391468255393951,-0.227697028393894,0.100764640651258,0.0818939638641499,0.0356344611094359,-0.243018478023453,-0.0213084081437919,-0.149766659926685,-0.061389311016275,-0.131229064608322,-0.0228717607048446,-0.138055065291469,0.139488107116878,0.104147233587682,0.105990871577711,0.213101889426297,0.0436776007365853,0.169628213524565,0.0386597810663934,0.0715041430805657,0.0747047038886558,0.253481676613825,0.257347923488032,0.500426593737593,0.0393869446182606,0.188597848308325,0.183476759627036,0.113007449321125,0.107561984767551,0.142634734636739,0.0175729273757494,0.0713588722915668,0.119502997950551,0.0591416876806929,0.0563713046966779,0.183900239572101,0.63477578460426,0.578729653601212,0.614688316016572,0.560549299250555,0.309469709063102,0.477698722333819
SLC22A3,1.01932419025415,0.652320896788553,1.33270735047029,1.25691340507344,0.422795145185114,0.839387093372951,0.963021599381076,0.927009794746702,0.955162588630983,0.898015621736935,1.09229916143593,0.958580762066881,1.05401743052039,0.543558324922651,0.809740394577696,0.40724425388189,0.8551197719104,0.903309603403016,0.785899453695375,1.04764047303708,0.952568437185045,0.956378053933261,0.561400702682733,0.505867755602167,0.869618016724011,0.793998228138999,0.946011364935402,0.933392991451059,0.754743877347361,1.00315314309914,0.880682966249987,0.997482872282252,0.789778374886213,0.265857799102608,0.71615067137692,0.50958042736318,0.748021216652289,0.88235997369833,1.25012550337519,1.06554895795609,0.904183909069333,0.789808956390544,1.23935194393644,0.632125483387827,0.947915774448974,0.120297111174371,0.609125962024829,1.06411709177648,1.10853992493036,0.842567017468533,0.620544166841889,0.63378372743785,0.702823170042467,1.22651053057953,1.20837399974254,1.13085642892374,0.969899822330236,0.867299539745592,0.603376537780143,0.695448466708957,0.899481647799676,1.15608154074905,1.07017332752535,0.911875854504875,1.11193160770768,0.871451533414355,0.663794897076007,0.897955080662983,0.756962102882027,0.641381046127965,1.0295517310244,-0.354410555745965,-0.380727543571269,-0.305990749364148,-0.243662905596399,-0.341666319327772,-0.370987963853179,-0.319093480900263,-0.301989878306713,-1.29777207268789,-1.08379044745113,-1.8169984914772,-1.22875799495424,-1.41906075959164,-1.17372956827798,-1.02220877533397,-1.44609379553034,-1.77115468836868,-1.35584985824544,-1.66200513019612,-1.31756333688021,-1.3297479221784,-1.21293826105518,-1.14256138434029,-1.95647729542042,-1.58829933592867,-1.52340034019544,-1.65065437917459,-1.53721591176126,-1.38846545293019,-1.58918353612729,-1.32207084357467,-1.82866740973529,-1.5318876330957,-1.32637088423352,-1.11481391958276,-1.4755916092037,-1.83451335227748,-1.51735415208316,-0.255778633591073,-0.0722301303556116,-0.00571001072037056,-0.52044292622767,-0.141821731238379,-0.390518769417197
SLC2A2,3.02679556614432,3.02362581954609,3.25248696106855,3.11303843245468,3.087743782575,2.93867552606598,3.16694177692279,3.00967314176486,3.11994504260821,3.02975244607177,3.19980759553637,2.90211463193008,2.96533690822033,2.88737843175523,3.04025444974174,2.99982165993903,2.99115891819091,3.0073107366335,3.31425209191755,3.02491686613701,3.08344677702884,3.15942860492366,2.95157970287749,2.95710015766665,2.88846756543055,3.0843256241076,2.99467475832829,3.07108217229169,3.36531486744628,3.26267897630203,2.99036676430864,3.12139055313606,3.17318249304696,2.965602292103,3.01092413774688,2.99075173679127,3.03229533967346,3.03723812621026,3.06926551036414,2.97464388581801,3.19128908413736,3.09732410665399,3.1686065528982,3.10486780124343,3.10575847110957,2.72209389797673,3.20681458326066,3.15622916108405,3.04462945627664,3.08867093742844,2.82413558140073,3.1609766603745,2.98082980320939,3.22290673235951,3.13576835879765,3.1598158488124,2.98189060702515,3.1349536842539,3.03624629719767,3.08936738326088,2.95990866783054,2.98541521288904,3.12257054301727,3.23151225514963,3.03675061705268,3.09824194033628,2.90224006536121,3.1311435527901,2.96770885133798,2.72471311729356,2.96451435464604,2.01425733342241,2.04214783785119,2.01954244057144,2.01238441047497,1.98430228810652,1.96221474141283,2.0470096733267,2.06124733660307,1.86289947319102,1.84576420724469,1.72455947093183,1.79075117555932,1.77935923245802,1.78143997984908,1.69993415931222,1.90332131268657,1.65900183397254,1.76158386640027,1.85737861134397,1.67809948994179,1.79460099422686,1.78536135826346,1.92729614869792,1.8776597954509,1.79587236356957,2.12032331851904,1.78197892297,1.78809040778416,2.04199340866146,1.95443748505441,1.92777355010409,1.94240329322072,2.03455352584686,1.98720333073733,2.13999802657444,2.01153663408332,1.87949544324193,1.92639752992882,2.16562173821404,2.17111517789707,2.17320025890541,2.25147545865377,2.22591468273046,2.01148053786029
HAO2,2.10760590029644,2.09716457523751,1.58353658307221,1.90840452483579,1.79988817924921,2.10460192169781,2.05090615680915,1.71997690728153,1.03978127657419,1.85043511650798,1.89182966223714,2.04687236174033,1.99213816928953,2.11889089483449,2.24911082511639,1.92993901906553,2.20945808064476,1.75262867144563,2.09582471748614,1.98599885250692,2.09960559823127,1.4352644713547,1.89286918266707,2.23283552783482,1.77422764807953,1.83925107648377,1.79225034008863,2.16612747382009,1.75934529455728,2.00093995181678,2.00780972357925,1.89828415369192,1.99917246056743,2.06537023121569,2.12374452485555,1.93725312647896,2.31023720480657,2.1018970635469,1.97346724689825,2.14622988989967,1.6291679181735,2.18736467790292,2.06594799646914,2.0977125767236,2.16016579920078,2.30467545047656,2.36326343269151,2.17533026176873,2.16320381536132,2.18352787808996,2.21750796491911,1.74284099305601,2.16459863327556,2.25017142480687,1.95781083757759,2.30941119181502,1.65333030448078,2.06199181477025,2.21338730910138,2.36031824654477,2.04699045231258,1.97986136617615,2.16756800393107,1.99186766761444,1.99565105043503,1.69248960531787,2.1824625576332,2.25245596504437,2.45456217460113,2.16942765990894,1.87750276824018,-1.47523094540182,-1.435965605271,-1.31217897097984,-1.49496821545812,-1.53343908836488,-1.4393036568863,-1.38685143313907,-1.50909620727205,1.13186046294949,0.783689016216325,1.38093065427865,1.3125886686966,1.14380777376123,1.15623018437812,1.87662162107226,1.81668269505041,2.01792840464866,1.40650523229097,1.61849078642687,1.41987549103408,1.9653881933372,1.97313606670952,1.84345401799104,1.22892644058754,1.37191334657662,0.927803323602839,1.34292848527495,1.64026977685443,1.88027797144405,1.39460157239802,1.31307829947605,1.4038306478164,1.86119026680435,1.89115941860906,1.95135351093895,1.41002812121825,1.19173960398052,1.35554759047378,1.81028057024585,1.78052619217838,1.69905378106487,1.94803170025525,1.84927788860413,1.87238400481663
ITIH4,1.69951903340647,0.867666914566822,1.50988102467452,1.29762351034844,1.47178568796688,1.40120380250223,1.13744117893695,1.61277252670555,1.40337791497802,1.93683021661986,1.9048235840819,1.53774113717598,1.07616427248144,1.40608902119121,1.86235252455813,1.5167319279422,1.31319160709813,1.35174937066881,1.51629810290552,1.58945152644047,1.59336377080529,1.56765684876725,1.91012295413328,1.9957494182888,1.5752183905332,1.21880988205666,1.79989405078001,1.29325213190996,1.79208232651279,2.04049282615867,1.4297232027786,1.93400365010479,1.80361690313338,1.6526636556212,1.67397884892766,1.43576435579603,1.28777656641241,1.45253292725704,1.32441262142202,1.67845583727094,1.87162760090589,1.71723708368231,1.49984461295738,1.76281212098586,1.62840830692759,1.38500002693077,1.67089903060587,1.55281705357018,1.79768340080183,1.35701448550039,1.10304350397713,2.01330197294297,1.46354167849037,1.76498235016149,1.77408188867081,2.28854548094353,0.872706751305312,1.34092489680703,1.79343943130618,1.81271922060766,1.68829130788246,1.15546192463742,1.29328455893886,1.95028489490735,1.47468361455197,1.92348118280253,1.65596412813399,1.73153033713712,1.81744303521831,1.52357219133838,1.63476013924845,2.50929357865866,2.45764581097823,2.54458029865064,2.56550418068931,2.62341960424524,2.56227163841604,2.60291798222018,2.60796994897071,2.86094389277841,2.83396843785375,2.85300835848252,2.73312685995014,2.81712453000122,2.84038716174973,2.9385480230113,2.81739867149317,2.69791412693432,2.88243366945358,2.85237676410865,2.92883378624827,2.81635159437571,2.77399536975603,3.03877499634305,2.96540181812326,3.00001279748809,3.06735535089218,2.89510437376018,2.81661538140086,2.80990681555292,2.8633017797979,2.73681183867909,2.73146464452041,3.08133273108124,2.87787320142263,2.7478761028304,3.31020768109936,3.17907794802997,3.22355929718732,2.93497040944809,3.02956731525773,3.07030965254963,2.97567389283345,2.89987530922276,2.86464697201202
