NAME	W8_WT3	W8_WT2	W8_WT1	W8_KO3	W8_KO2	W8_KO1
ABI2	7.492268429	7.77909926	7.286216091	7.482871138	7.180015043	7.523700313
ABI3	7.822602199	7.640160374	7.483255133	8.16710184	7.318373999	7.804246292
ABL1	9.718393096	10.09716209	9.91287207	9.87881494	10.04010004	9.839342749
ABL2	7.782142286	7.840516617	8.091195279	8.234196009	7.768111652	8.136742536
ABLIM2	4.631692354	5.212911027	5.164494703	5.156410658	5.006183003	5.292175757
ABLIM3	9.935015379	9.265780864	9.955420409	9.115608998	7.327142732	8.731213582
ABO	4.835238678	4.605942618	4.422095547	3.684690347	3.286497416	4.070396594
ABO2	2.249849432	1.043648829	1.138966977	0.935248258	0	0
ABR	7.966765128	8.151793332	8.078418472	8.578590893	7.843390708	8.23458566
ABRA	2.586991117	0	0	1.901748905	0	2.30743469
ABRACL	8.580800327	8.285404047	8.46946453	8.585459309	8.503717286	8.343859635
ABT1	7.706325907	7.743813798	7.871801525	7.269153831	7.688687282	7.460395316
ABTB1	9.343393012	9.319496712	9.279267261	9.359499068	9.492013791	9.573718012
ABTB2	10.22794069	10.13850517	10.27670835	10.55403793	10.24022106	10.4504973
AC1576	9.793594141	9.545328753	9.74313413	8.302482574	9.239092138	8.89578493
ACAA1A	12.69798819	13.01877346	12.84357741	13.64759266	12.88984186	12.93381516
ACAA1B	9.657067009	10.49428405	10.6329473	13.66593471	10.80687394	11.9901767
ACAA2	13.70249417	14.61397786	14.39281038	15.14187123	14.44823171	14.18253011
ACACA	10.90254479	11.07110493	10.69285286	11.33408856	12.32608817	11.87402849
ACACB	10.63247202	10.33387459	10.14350926	10.50778509	10.69784908	11.39884047
ACAD10	10.52990936	10.18528744	10.82588838	10.62492338	10.48808241	10.84166379
ACAD11	12.2088374	13.50978064	13.12696446	13.23692732	13.30404551	13.11922717
ACAD9	10.27389506	10.27576882	10.161794	10.55578761	10.92132437	10.75638335
ACADL	13.07481758	13.63543249	13.45721227	13.74934107	13.43251103	13.37860063
ACADM	13.63806691	14.33304887	14.16241118	14.46219159	14.32211284	14.06852292
ACADS	11.47334617	11.77511487	11.66383561	11.87100489	11.86522337	11.73883888
ACADSB	11.30435786	11.63336441	11.47262793	10.91940722	11.49392154	11.3148364
ACADVL	12.88917814	13.14298229	13.03076027	13.19501932	12.98225717	12.76451998
ACAN	0	1.043648829	0	0	0	0
ACAP1	6.510201913	5.441529687	5.75216633	5.776655687	4.716945261	5.242864046
ACAP2	9.998198767	9.865640105	10.00352433	10.07458494	10.02401076	10.01667674
ACAP3	8.503269164	8.980658078	8.865003509	8.976229102	8.793555979	8.638926248
ACAT1	12.11340606	12.63867095	12.8038644	13.44960647	12.89150554	12.80357046
ACAT2	7.482200637	7.016068484	6.452212583	8.153300276	7.428409649	7.554340717
ACBD3	9.659302711	9.722535464	9.761235134	9.859111381	9.969045748	10.02216744
ACBD4	9.67264465	9.923552421	9.676870854	8.957820294	10.12552006	9.454238454
ACBD5	11.00454459	11.12077491	10.73213109	11.03806443	11.49732467	11.24689674
ACBD6	8.547391919	8.512037746	8.712103966	8.383532265	8.255326346	8.439977068
ACCS	7.420272291	7.255360761	7.21795414	7.468081435	7.545748963	7.77852293
ACCSL	0	0	0	0.935248258	1.97053519	1.212054868
ACD	8.356675948	8.605424459	8.522310817	8.475139405	8.165284938	8.69958016
ACE	4.956551856	5.083403957	4.250468352	4.916048031	4.91606326	5.242864046
ACE2	4.211755901	4.329541726	3.702915463	3.57853252	4.284503298	3.683703579
ACE3	0	0	0	0	0	1.212054868
ACER2	9.94604523	9.545328753	8.76489161	9.727137385	9.326961091	10.10211466
ACHE	5.743855527	5.476343664	5.617337027	5.702776683	4.76935987	4.84047069
ACIN1	10.96623199	11.06611399	11.18891879	11.11543777	11.00840276	11.02421241
ACKR2	7.846344464	7.370882601	7.665159004	6.901935526	7.236960547	7.59420786
ACKR3	6.073860197	5.607761307	5.845614017	6.136041526	5.633787086	5.596942708
ACLY	11.20837891	11.35159688	10.76240209	11.95196137	12.66837479	12.15668601
ACMSD	9.692429025	7.151481658	7.382910373	6.098121694	8.977463763	8.605178527
ACNAT2	13.66793629	14.16424514	14.47835186	10.37633361	13.45593718	12.37086765
ACO1	12.22703817	12.46943442	12.18153284	12.97958251	12.77696757	12.77621112
ACO2	11.83502671	11.92243783	11.94071697	12.05390675	11.97878814	11.67462667
ACOT1	5.933131467	7.700299501	6.452212583	8.212176173	6.189929786	6.659171092
ACOT11	3.089610699	3.075540088	2.538272731	3.783569305	2.965565347	1.861299328
ACOT12	11.90829041	12.53618107	12.39494512	11.93054358	12.71526287	12.40349027
ACOT13	7.973967863	7.511794947	7.656588435	7.668975475	8.940797039	8.434496936
ACOT2	9.870868152	11.30635908	10.53581508	11.90400329	10.11796026	10.33170846
ACOT3	8.64988636	9.025424889	9.12317415	9.896873239	8.374323449	9.275744245
ACOT4	9.533324691	10.23060023	10.0776236	10.94433304	9.959207821	10.39514909
ACOT5	6.126520443	6.351717444	7.740085676	6.154634118	3.770785084	6.248883967
ACOT6	1.809093911	2.064987805	1.767428345	0.935248258	1.558801434	1.212054868
ACOT7	9.437579823	9.350322568	9.360669566	10.19623604	9.532383484	9.443365718
ACOT8	7.798462664	7.899425774	7.893846704	8.355679855	8.218096767	8.271937545
ACOT9	6.844763148	6.560810653	6.722387501	6.62362553	7.150676592	6.852381108
ACOX1	13.61737365	14.19910202	13.87325832	15.44541583	14.24395812	14.2086498
ACOX2	13.9789756	13.97855308	13.96070871	12.91322925	13.6794352	13.71879209
ACOX3	12.39642723	12.75200493	12.70160312	12.5550686	12.48071268	12.35572587
ACOXL	0	1.043648829	1.138966977	0	0	1.212054868
ACP1	9.827787659	9.847470778	9.753218268	9.887177636	10.21799882	9.805778455
ACP2	11.16576813	11.39033405	11.20517192	11.44822814	11.77797283	11.39037375
ACP5	8.631784477	8.573623169	8.429777368	8.892859169	8.460534609	8.695003942
ACP6	8.949335344	9.099874698	8.808097323	9.110856221	9.420066711	9.462339567
ACPP	7.782142286	7.255360761	7.586126806	7.662494245	7.799956623	8.308346731
ACPT	3.089610699	3.664002934	4.338832605	3.57853252	1.97053519	3.527744688
ACR	1.809093911	1.043648829	2.203733136	0.935248258	0.980423808	2.30743469
ACRBP	5.564624951	5.607761307	4.84053142	5.263072204	4.86880048	5.848421884
ACRV1	0	1.642872325	0	0	1.558801434	0
ACSBG1	6.319816117	6.608669792	6.491295568	6.610217017	6.452875411	6.541749615
ACSBG2	0	0	0	0	0	0
ACSF2	9.611609622	9.945460649	9.609638774	9.754820374	10.51615265	9.87619209
ACSL1	15.99816247	16.29165519	16.1500736	16.28641088	16.45715171	16.40049835
ACSL3	8.110949643	7.918539481	7.76422075	9.198585601	8.374323449	9.353301596
ACSL4	14.23001221	13.72986542	13.84960196	13.67320674	13.86201354	14.14831217
ACSL5	12.29403592	12.42584964	11.90769203	12.69660034	12.63477671	12.76014549
ACSM1	13.43790872	13.48288033	13.47879493	13.41977358	13.8759935	13.87019261
ACSM2A	8.942008259	9.718905777	8.951627644	9.792408492	10.84324254	10.84889143
ACSM3	11.81410905	10.80791992	11.55390858	10.66843088	11.14485099	11.23433619
ACSM4	4.770529074	4.990120264	5.468595709	4.778963909	3.770785084	3.952651417
ACSM5	10.30421403	12.17213277	11.64283556	12.89139741	11.61701557	12.58849985
ACSS1	6.407546765	6.038864628	5.71962182	6.226697188	5.794169313	6.004508998
ACSS2	9.872796119	9.796722535	9.360669566	10.17590168	10.5446273	10.29891037
ACSS3	11.34659024	11.53306907	11.39682198	11.27795552	11.12864096	11.18297101
ACTA1	0	0	0	0	0	0
ACTA2	6.226403137	6.771705352	6.471886417	6.154634118	5.546373194	5.745961959
ACTB	13.87820718	13.94389395	13.914392	14.03291735	14.15086814	13.87942345
ACTBL2	0	0	0	1.497964507	0	1.212054868
ACTG1	12.32851185	12.50042143	12.52275984	12.37824113	12.15657414	12.21218489
ACTG2	3.757141345	4.941114496	3.408421432	3.203197545	4.050390148	3.527744688
ACTL6A	8.168588614	8.384958658	8.419682613	8.445245372	8.549396762	8.530088854
ACTL6B	2.249849432	1.043648829	3.235057554	0.935248258	2.290477402	1.212054868
ACTL7A	3.089610699	2.881392258	3.947366315	3.339450497	3.963073991	2.30743469
ACTL7B	2.249849432	2.391146079	3.235057554	3.203197545	2.290477402	3.153812194
ACTN1	9.571811756	9.382799197	9.821900003	9.642398698	9.194264387	9.693262337
ACTN2	3.88491216	5.127877291	5.346023692	3.57853252	5.742664496	4.772596947
ACTN3	4.478058124	4.168558342	4.156336667	3.783569305	3.548867422	4.179252929
ACTN4	12.31119915	12.46022445	12.35179668	12.31714252	12.58903018	12.43298887
ACTR10	9.978637673	9.71161889	9.898405791	9.73950656	10.04409449	9.788698865
ACTR1A	9.849488703	9.788088189	9.977953991	9.866179298	9.795093148	9.756119209
ACTR1B	10.68169267	10.73880886	10.85145982	10.76612728	10.90604243	10.79752065
ACTR2	10.86719921	10.83583668	10.76040367	11.02296476	11.10652811	10.93485345
ACTR3	10.77742552	10.77945228	10.83351247	10.8912742	10.8809518	10.75748107
ACTR3B	2.860079513	4.168558342	3.037978985	2.884702945	3.286497416	2.647704749
ACTR5	7.154701744	7.016068484	6.991345455	7.234616511	6.855731891	6.321935724
ACTR6	7.420272291	7.224974769	7.423889532	7.422780271	7.100413091	7.43866094
ACTR8	8.938330714	9.102662828	8.951627644	9.244872446	9.296030544	8.965840084
ACTRT3	3.616945302	2.391146079	1.767428345	1.497964507	2.552186365	1.861299328
ACVR1	8.737137909	8.840709947	9.023378911	8.655669782	8.758329657	8.657862042
ACVR1B	8.288983971	8.080041691	8.242032849	8.26446984	8.291619313	8.170099669
ACVR1C	8.057707291	7.70764364	7.586126806	8.106317526	8.608136412	8.590470003
ACVR2A	9.908946309	9.951659519	9.825727636	9.793891836	9.810808461	9.71828371
ACVR2B	6.073860197	6.21410539	6.510447062	5.891955195	5.6617864	5.815070606
ACVRL1	7.204541306	6.624276412	7.393264803	7.352044305	6.742301313	6.963096401
ACY1	10.79481624	10.80877387	10.33023242	10.14833553	11.31649521	10.87946334
ACY3	9.197186702	9.810430897	9.298676065	8.928409052	9.456488704	9.459644247
ACYP1	5.903260103	6.061969639	6.144240192	6.787463277	6.560903121	6.223687589
ACYP2	5.403255872	5.638826873	5.164494703	4.871784988	6.283005898	5.815070606
ADA	6.74724516	6.351717444	6.637828856	6.37677257	6.17057166	6.457798898
ADAD1	1.171277729	2.881392258	2.809653969	1.497964507	2.552186365	1.212054868
ADAL	6.549302447	7.477836052	6.802263236	6.714149903	6.879771815	6.91668334
ADAM10	10.33530784	10.40787861	10.18879381	10.43169435	10.21209352	10.24201072
ADAM11	7.035838435	7.561279993	7.25248881	5.424992757	5.716205734	7.382847824
ADAM15	8.728646415	8.199456433	8.488906072	8.970993368	9.229769776	9.399036355
ADAM17	9.645836234	9.627000277	9.706236214	9.741045277	9.517137453	9.679429168
ADAM19	7.570377257	7.285119943	7.690569394	7.839549711	6.98325353	7.670781944
ADAM1A	6.073860197	5.699020469	6.144240192	6.37677257	5.576103555	6.884890446
ADAM2	0	1.642872325	1.767428345	0.935248258	0	1.212054868
ADAM23	9.75020457	9.805305514	9.633855542	9.731788262	9.386901167	9.801527476
ADAM28	1.171277729	1.043648829	0	1.901748905	1.558801434	2.30743469
ADAM32	0	1.642872325	0	2.216882765	1.558801434	1.212054868
ADAM4	5.743855527	6.351717444	5.783992862	6.098121694	5.353846987	6.479248981
ADAM4L1	5.315255771	4.941114496	5.212062814	5.330036491	5.091002753	5.430738853
ADAM7	0	0	0	0	0.980423808	1.212054868
ADAM9	10.21583999	10.13986308	10.03030889	10.30634504	10.19662565	10.38097377
ADAMDEC1	5.564624951	6.44254908	5.011587436	7.568560168	6.54595707	7.58434388
ADAMTS1	9.716247182	9.865640105	9.312381354	9.520470587	9.522873612	10.02216744
ADAMTS10	8.580800327	8.465143339	8.577835874	8.508046	8.545644898	8.545422708
ADAMTS12	8.707196409	8.66322597	8.752880152	9.391203736	8.522926473	9.200252442
ADAMTS14	4.394635609	4.990120264	3.702915463	4.679757681	4.606032238	4.905294178
ADAMTS15	5.525943084	5.405854788	5.011587436	5.119029394	4.76935987	5.339857538
ADAMTS19	2.586991117	4.168558342	2.538272731	2.216882765	1.97053519	3.527744688
ADAMTS2	7.65347359	7.314277654	7.69894103	8.445245372	7.150676592	8.176679533
ADAMTS3	5.121305085	5.083403957	4.422095547	5.394029941	5.605233598	5.516232871
ADAMTS4	5.068450591	3.987328793	3.563169736	4.826120818	5.006183003	6.145345414
ADAMTS5	5.486195429	6.332844137	4.646430876	5.228387219	5.716205734	6.273647838
ADAMTS7	9.989340226	10.41574721	10.15115609	9.480498957	9.335677943	9.440634683
ADAMTS9	7.366553891	7.494915415	7.630566935	6.763437071	6.619185449	7.324788284
ADAMTSL3	6.490246934	6.670108178	6.584607648	6.191115553	5.768646735	6.145345414
ADAMTSL4	10.05364065	10.11107517	9.974510112	9.913344165	9.864501887	9.941397734
ADAMTSL5	4.110817465	3.780017914	4.500814172	4.333181323	3.134937086	3.153812194
ADAP1	4.631692354	3.987328793	2.809653969	4.73021336	3.770785084	4.179252929
ADAP2	9.870868152	9.493160531	9.883792985	9.576702835	9.150471316	9.007034978
ADAR	10.15059063	10.1773746	10.30714516	10.12377537	9.717180849	9.831024598
ADARB1	8.513191498	8.840709947	8.444788284	8.323175853	8.914855208	8.690413162
ADAT1	6.844763148	6.332844137	6.452212583	7.038341922	6.926682296	7.34829322
ADAT2	4.770529074	4.990120264	4.575458951	4.73021336	4.76935987	5.71012521
ADAT3	5.486195429	5.66923758	5.875464901	5.484993429	5.131613044	5.430738853
ADCK1	7.022005983	7.051131865	7.096475924	6.901935526	6.818903807	6.993229132
ADCK2	8.893453065	8.768807151	8.772844049	8.671894731	8.705505318	8.796750372
ADCK3	12.98475887	12.04925219	12.34481159	12.50613711	13.5659453	13.69047866
ADCK4	8.117468876	7.943636778	7.98566485	7.901405946	8.00512382	7.72565797
ADCK5	10.00700325	9.992819361	10.30165874	9.604017843	9.450481869	9.507405956
ADCY1	10.00172701	9.119279388	9.93607472	9.266402516	9.89872839	10.00747889
ADCY10	6.297023766	8.124617206	8.644365679	6.453861055	4.354797599	4.905294178
ADCY2	2.860079513	3.780017914	3.037978985	2.47536984	0.980423808	2.922838846
ADCY3	6.860394028	6.892624927	6.949858737	7.234616511	6.300921641	6.541749615
ADCY4	7.482200637	7.162212682	7.361975864	7.668975475	6.403981118	7.405432831
ADCY5	8.323226941	8.407682878	8.568728834	8.39530635	7.867635433	7.878773899
ADCY6	10.82997385	11.17344022	11.13054606	11.05918867	10.58539909	10.99379528
ADCY7	6.490246934	6.084710444	6.094342412	6.726630449	5.716205734	6.436025075
ADCY8	1.171277729	1.043648829	0	0.935248258	0	1.212054868
ADCYAP1	0	0	1.138966977	0	0.980423808	2.647704749
ADCYAP1R1	7.922776814	7.986533135	7.740085676	7.077844247	8.640155897	8.378519326
ADD1	11.23710075	11.67095107	11.20884041	11.49548682	11.91405736	11.37042269
ADD2	5.121305085	5.510337294	5.845614017	5.080653732	5.131613044	4.84047069
ADD3	9.465954926	9.343267145	9.251079466	9.343381568	9.275790625	9.507405956
ADGRB2	0	0	2.203733136	2.216882765	0	1.212054868
ADGRB3	0	0	0	1.497964507	0	0
ADGRE1	9.357230628	9.439034891	9.309650692	9.527620654	8.876540445	9.23218877
ADGRE5	9.381808713	9.068844291	9.20480114	9.486015285	8.681772215	9.144283564
ADGRF3	4.306091604	5.037515937	5.581564524	4.826120818	4.132721909	3.683703579
ADGRF5	11.36588344	11.11526302	11.25711892	11.30785324	11.38002647	11.57727918
ADGRG1	5.068450591	5.476343664	4.778688063	5.080653732	5.091002753	5.780930052
ADGRG2	3.461644513	1.642872325	3.037978985	5.597990617	3.548867422	4.967329818
ADGRG5	4.478058124	5.171020564	4.250468352	4.958993376	3.870130811	5.138876572
ADGRG7	1.809093911	3.246632815	3.947366315	4.045070212	4.354797599	4.179252929
ADGRL1	10.87491521	10.97851464	11.0567422	10.98775341	10.89133614	11.12205917
ADGRL2	11.63656361	11.58931584	11.5028257	11.72974036	11.56838377	11.59212211
ADGRL3	7.732043283	7.294904803	6.991345455	7.311194298	7.291743413	7.416594118
ADGRL4	9.473597705	8.722430551	9.236776314	9.141473027	8.650673061	9.281860485
ADH1	15.04470248	14.93868873	14.54073728	15.7271844	16.46110946	16.02051534
ADH4	11.07490048	12.40171503	11.57225182	11.2112475	11.58310045	11.07440567
ADH5	11.45673242	11.7959362	11.34375483	10.75779059	11.67225721	11.15325362
ADH6	10.93612341	12.07999507	11.62701956	11.3698356	10.50556951	10.27304565
ADH6A	1.171277729	2.064987805	0	0	0	0
ADH7	8.90480403	8.204656425	8.357584193	9.629164331	10.15413781	10.39796751
ADHFE1	12.20156901	12.25216066	12.36599482	12.0452141	12.88687945	12.44904457
ADI1	11.35626909	11.62611575	11.37020481	11.52660006	12.08179701	11.74825649
ADIPOQ	1.171277729	0	0	0	0	0
ADIPOR1	11.30934915	11.17277704	11.37282333	11.41776527	11.44440806	11.44930256
ADIPOR2	11.13798189	10.94317421	11.04447662	11.47112412	11.26380409	11.29833764
ADK	13.2602267	13.24335354	13.18622392	12.95824314	13.48316325	13.2386115
ADM	5.172291444	5.253619391	5.302737584	4.916048031	4.76935987	5.596942708
ADM2	3.461644513	3.399569409	3.702915463	2.69450537	2.965565347	3.153812194
ADNP	11.59395556	11.73838667	11.72044316	11.8347141	11.75053074	11.95997948
ADNP2	8.599549147	8.670760781	8.876120265	8.795516168	8.708864114	8.757786606
ADO	6.936104759	7.151481658	7.018354966	7.038341922	6.818903807	7.008062726
ADORA1	7.141968102	7.601259222	7.182572477	7.087553111	8.745303792	8.550497989
ADORA2A	7.141968102	7.398373441	7.297285548	6.923779036	6.960890519	6.978241436
ADORA2B	3.287586765	6.274695995	6.370719304	4.045070212	3.423638578	4.701371655
ADPGK	8.741364987	8.718800599	8.861278806	8.83351508	8.460534609	8.624559494
ADPRH	7.83055978	7.469219945	7.731950085	7.744560746	7.661210171	7.795722697
ADPRHL1	1.809093911	2.064987805	3.235057554	2.47536984	3.134937086	2.30743469
ADPRHL2	8.30620705	8.371150309	8.309190848	8.273004092	8.184713656	7.972508896
ADPRM	8.117468876	8.486648118	8.522310817	8.645846498	8.911943775	8.326212452
ADRA1A	1.809093911	0	0	1.497964507	0	0
ADRA1B	10.39555446	10.42357312	10.1249898	10.25449709	11.06585025	10.98351204
ADRA1D	0	0	1.138966977	0	0	0
ADRA2A	1.809093911	2.881392258	1.138966977	1.497964507	1.558801434	1.861299328
ADRA2B	7.732043283	8.03987532	8.314648749	8.225428364	8.40777606	8.202702936
ADRA2C	0	0	0	0.935248258	0	0
ADRB1	3.461644513	4.474351408	3.037978985	4.196305944	4.354797599	3.683703579
ADRB2	5.743855527	6.406899694	5.71962182	6.676047082	4.961826697	5.848421884
ADRBK1	9.567056649	9.593695685	9.464975833	9.668508696	9.391088796	9.312058687
ADRBK2	5.639009734	5.812359838	6.119507015	6.059178209	5.091002753	5.242864046
ADRM1	10.350607	10.38286558	10.58180745	10.60731496	10.39939897	10.11244723
ADSL	9.058389663	9.0400437	8.898100049	8.965738563	9.00231331	8.891791413
ADSS	11.01331054	11.06896807	10.98667168	11.27689514	11.53660329	11.18378782
ADTRP	12.98965329	13.30062965	13.32604604	13.63129795	13.06387067	13.17039967
AEBP1	8.452607292	8.146398906	8.28715039	8.870538777	8.00512382	8.395541838
AEBP2	9.150270604	9.162676705	9.236776314	9.757863726	9.19904923	9.563712449
AEN	8.532833758	8.956202035	9.16305287	9.745651606	9.184646829	9.244767947
AES	11.60849136	11.37600125	11.49323101	11.86537224	11.8212881	11.958071
AFAP1	4.897170013	4.941114496	5.164494703	4.958993376	4.76935987	5.083929981
AFAP1L1	8.193484891	7.799863585	7.98566485	8.082239644	7.492175797	8.308346731
AFAP1L2	6.126520443	6.654992124	6.584607648	5.702776683	6.110888225	6.062503536
